"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude"
2838,"UNICAMP","UEC","105105","Marcetia hatschbachii",NA,"AB Martins",-16.55,-42.9
2844,"UNICAMP","UEC","94429","Marcetia harleyi",NA,"AB Martins",-11.583333,-41.216667
2845,"UNICAMP","UEC","94497","Marcetia viscida",NA,"AB Martins",-13.616667,-41.766667
2856,"UNICAMP","UEC","73137","Marcetia taxifolia",NA,"AB Martins",-13.533333,-41.966667
2859,"UNICAMP","UEC","74056","Marcetia taxifolia",NA,"B Chiavegatto",-14.716944,-39.370278
2862,"UNICAMP","UEC","68203","Marcetia taxifolia",NA,"AB Martins",-16.4225,-39.071389
2882,"UNICAMP","UEC","53798","Marcetia taxifolia",NA,"AB Martins",-16.083333,-39
2883,"UNICAMP","UEC","54267","Marcetia taxifolia",NA,"RC Seco",-13.6,-41.833333
2885,"UNICAMP","UEC","53729","Marcetia mucugensis",NA,"AB Martins",-12.9,-41.316667
2890,"UNICAMP","UEC","48374","Marcetia taxifolia",NA,"AB Martins",-12.9,-41.316667
2903,"UNICAMP","UEC","45031","Marcetia canescens",NA,"RC Seco",-13.016667,-41.35
2911,"UNICAMP","UEC","39379","Marcetia taxifolia",NA,"AB Martins",-18.516667,-43.916667
2914,"UNICAMP","UEC","39300","Marcetia taxifolia",NA,"AB Martins",-18.516667,-43.916667
2915,"UNICAMP","UEC","35887","Marcetia taxifolia",NA,"JJ Wurdack",-17.716667,-39.233333
2917,"UNICAMP","UEC","35875","Marcetia bahiensis",NA,"AB Martins",-12.45,-41.466667
2920,"UNICAMP","UEC","35889","Marcetia taxifolia",NA,"JJ Wurdack",-16.4,-39.183333
2924,"UNICAMP","UEC","35959","Marcetia latifolia",NA,"AB Martins",-11.633333,-41.033333
2926,"UNICAMP","UEC","35892","Marcetia taxifolia",NA,"JJ Wurdack",-13.55,-41.95
2927,"UNICAMP","UEC","35964","Marcetia bahiensis",NA,"RC Seco",-11.633333,-41.033333
2929,"UNICAMP","UEC","35888","Marcetia taxifolia",NA,"RC Seco",-13.55,-41.95
2933,"UNICAMP","UEC","35963","Marcetia bahiensis",NA,"R Goldenberg",-12.466667,-41.433333
2935,"UNICAMP","UEC","35890","Marcetia taxifolia",NA,"JJ Wurdack",-17.216667,-39.25
2940,"UNICAMP","UEC","27766","Marcetia taxifolia",NA,"AB Martins",-18.916667,-43.9
2947,"UNICAMP","UEC","27808","Marcetia taxifolia",NA,"RC Seco",-13.55,-41.883333
2948,"UNICAMP","UEC","27722","Marcetia macrophylla",NA,"AB Martins",-12.95,-41.333333
2952,"UNICAMP","UEC","27805","Marcetia mucugensis",NA,"AB Martins",-12.9,-41.316667
3186,"Universidade Federal da Bahia","ALCB","72808","Marcetia taxifolia",NA,"AKA Santos",-13.002778,-38.656667
3187,"Universidade Federal da Bahia","ALCB","70053","Marcetia latifolia",NA,"AKA Santos",-11.636111,-41.001944
3188,"Universidade Federal da Bahia","ALCB","70799","Marcetia velutina",NA,"AKA Santos",-13.15,-41.766667
3191,"Universidade Federal da Bahia","ALCB","64094","Marcetia taxifolia",NA,"AKA Santos",-13.006389,-41.375833
3192,"Universidade Federal da Bahia","ALCB","62742","Marcetia harleyi",NA,"AKA Santos",-13.283333,-41.9
3193,"Universidade Federal da Bahia","ALCB","62735","Marcetia taxifolia",NA,"AKA Santos",-13.3,-41.85
3195,"Universidade Federal da Bahia","ALCB","62740","Marcetia taxifolia",NA,"AKA Santos",-13.3,-41.9
3197,"Universidade Federal da Bahia","ALCB","62741","Marcetia taxifolia",NA,"AKA Santos",-13.316667,-41.85
3201,"Universidade Federal da Bahia","ALCB","63942","Marcetia canescens",NA,"AKA Santos",-13.5,-41.866667
3203,"Universidade Federal da Bahia","ALCB","62738","Marcetia ericoides",NA,"AKA Santos",-13.333333,-41.866667
3204,"Universidade Federal da Bahia","ALCB","62744","Marcetia pseudovelutina",NA,"AKA Santos",-13.333333,-41.85
3205,"Universidade Federal da Bahia","ALCB","62745","Marcetia viscida",NA,"AKA Santos",-13.3,-41.866667
3206,"Universidade Federal da Bahia","ALCB","62699","Marcetia taxifolia",NA,"AKA Santos",-13.75,-42.416667
3207,"Universidade Federal da Bahia","ALCB","62778","Marcetia taxifolia",NA,"AKA Santos",-12.8525,-39.476111
3211,"Universidade Federal da Bahia","ALCB","62651","Marcetia taxifolia",NA,"AKA Santos",-13.333333,-41.866667
3212,"Universidade Federal da Bahia","ALCB","62747","Marcetia taxifolia",NA,"AKA Santos",-13.316667,-41.833333
3213,"Universidade Federal da Bahia","ALCB","62734","Marcetia taxifolia",NA,"AKA Santos",-13.283333,-41.883333
3214,"Universidade Federal da Bahia","ALCB","62698","Marcetia pseudovelutina",NA,"AKA Santos",-13.75,-42.416667
3216,"Universidade Federal da Bahia","ALCB","62649","Marcetia taxifolia",NA,"AKA Santos",-13.316667,-41.9
3220,"Universidade Federal da Bahia","ALCB","62697","Marcetia canescens",NA,"AKA Santos",-11.383333,-40.75
3223,"Universidade Federal da Bahia","ALCB","62721","Marcetia taxifolia",NA,"AKA Santos",-13.216667,-41.75
3226,"Universidade Federal da Bahia","ALCB","62655","Marcetia nummularia",NA,"AKA Santos",-13.3,-41.9
3228,"Universidade Federal da Bahia","ALCB","62729","Marcetia pseudovelutina",NA,"AKA Santos",-13.033333,-41.833333
3231,"Universidade Federal da Bahia","ALCB","62736","Marcetia taxifolia",NA,"AKA Santos",-13.316667,-41.833333
3234,"Universidade Federal da Bahia","ALCB","62746","Marcetia taxifolia",NA,"AKA Santos",-13.316667,-41.85
3235,"Universidade Federal da Bahia","ALCB","62700","Marcetia ericoides",NA,"AKA Santos",-13.85,-42.366667
3236,"Universidade Federal da Bahia","ALCB","62653","Marcetia ericoides",NA,"AKA Santos",-13.383333,-41.85
3237,"Universidade Federal da Bahia","ALCB","62659","Marcetia ericoides",NA,"AKA Santos",-13.85,-42.316667
3240,"Universidade Federal da Bahia","ALCB","59708","Marcetia taxifolia",NA,"AKA Santos",-13.272222,-42.113611
3243,"Universidade Federal da Bahia","ALCB","42542","Marcetia taxifolia",NA,"AB Martins",-16.571111,-42.895
3247,"Universidade Federal da Bahia","ALCB","30870","Marcetia bahiensis",NA,"JJ Wurdack",-11.166667,-40.516667
3248,"Universidade Federal da Bahia","ALCB","30923","Marcetia latifolia",NA,"JJ Wurdack",-11.166667,-40.516667
3252,"Universidade Federal da Bahia","ALCB","21243","Macairea radula",NA,"JFA Baumgratz",-15.756111,-44.131389
3253,"Universidade Federal da Bahia","ALCB","15837","Marcetia grandiflora",NA,"AKA Santos",-13.3,-41.866667
3255,"Universidade Federal da Bahia","ALCB","09389","Marcetia taxifolia",NA,"JJ Wurdack",-13.366667,-39.066667
3266,"JBRJ","RB","RB01406574","Macairea radula",NA,"DN da Silva",-18.439167,-43.658611
3293,"JBRJ","RB","RB01404270","Noterophila limnobios",NA,"DN da Silva",-18.444167,-50.421389
3312,"Universidade Federal da Bahia","ALCB","62658","Acisanthera uniflora",NA,"EM Woodgyer",-13.8,-42.416667
3337,"UFSCar","SORO","6481","Siphanthera arenaria",NA,"KF Rodrigues",-17.709167,-44.191389
