"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude","id_grid"
4221,"NY","NY","643954","Marcetia_taxifolia",NA,"EM Woodgyer",-13.33,-41.88,351
4227,"NY","NY","01131671","Fritzschia_stenodon",NA,"JJ Wurdack",-19.391463,-43.567098,748
4236,"NY","NY","02137329","Siphanthera_paludosa",NA,"MJR Rocha",-18.2103,-43.3103,669
4246,"NY","NY","00909100","Macairea_radula",NA,"SS Renner",-18.4581810723501,-43.7407994499746,708
4254,"NY","NY","1280541","Siphanthera_cordata",NA,"F Almeda",-15.7834208090807,-47.9298726661488,501
4255,"NY","NY","643957","Marcetia_taxifolia",NA,"EM Woodgyer",-13.33,-41.88,351
4267,"NY","NY","778092","Marcetia_grandiflora",NA,"EM Woodgyer",-13.25,-41.9,351
4268,"NY","NY","01131715","Fritzschia_sessilis","microcarpa","JJ Wurdack",-16.5906,-42.91925,589
4290,"NY","NY","01131712","Fritzschia_sertularia",NA,"JJ Wurdack",-18.2531772779915,-43.6004898201051,668
4300,"NY","NY","643944","Marcetia_taxifolia",NA,"EM Woodgyer",-13.32,-41.83,351
4302,"NY","NY","02137352","Marcetia_velutina",NA,"AKA Santos",-13.1514,-41.7639,351
4310,"NY","NY","643951","Marcetia_taxifolia",NA,"EM Woodgyer",-13.33,-41.82,351
4314,"NY","NY","778097","Marcetia_grandiflora",NA,"EM Woodgyer",-13.25,-41.9,351
4319,"NY","NY","1654129","Fritzschia_erecta",NA,"FA Michelangeli",-20.43235,-43.491867,828
4322,"NY","NY","01131697","Fritzschia_sertularia",NA,"JJ Wurdack",-19.83305,-43.726389,788
4333,"NY","NY","23366","Marcetia_velutina",NA,"JJ Wurdack",-13.47,-41.83,351
4356,"NY","NY","00909107","Macairea_radula",NA,"SS Renner",-15.7834208090807,-47.9298726661488,501
4357,"NY","NY","02137323","Marcetia_formosa",NA,"AKA Santos",-13.51692,-41.9497,391
4363,"NY","NY","01131733","Fritzschia_sessilis",NA,"RC Seco",-20.2916151948885,-43.5082859302814,828
4386,"NY","NY","02697534","Marcetia_taxifolia",NA,"FA Michelangeli",-20.445,-43.555556,828
4394,"NY","NY","02137347","Fritzschia_stenodon",NA,"MJR Rocha",-19.2194,-43.4953,748
4415,"NY","NY","01131787","Fritzschia_lanceiflora",NA,"JJ Wurdack",-15.7834208090807,-47.9298726661488,501
4416,"NY","NY","00909239","Marcetia_taxifolia",NA,"AB Martins",-19.278562,-43.548872,748
4424,"NY","NY","1280531","Siphanthera_cordata",NA,"F Almeda",-14.20708,-47.5167,422
4425,"NY","NY","01404510","Fritzschia_sessilis",NA,"RC Seco",-18.43185,-43.392,708
4426,"NY","NY","629561","Marcetia_harleyi",NA,"EM Woodgyer",-13.15,-41.78,351
4430,"NY","NY","01874685","Marcetia_alba",NA,"R Goldenberg",-12.45742,-41.45189,312
4440,"NY","NY","1280537","Siphanthera_cordata",NA,"F Almeda",-15.7834208090807,-47.9298726661488,501
4442,"NY","NY","01131784","Fritzschia_lanceiflora",NA,"JJ Wurdack",-15.7834208090807,-47.9298726661488,501
4455,"NY","NY","1280548","Siphanthera_arenaria",NA,"F Almeda",-18.2531772779915,-43.6004898201051,668
4477,"NY","NY","00909134","Macairea_radula",NA,"SS Renner",-15.82,-47.63,501
4493,"NY","NY","1280520","Siphanthera_paludosa",NA,"F Almeda",-18.4234,-43.70265,708
4503,"NY","NY","02137349","Siphanthera_arenaria",NA,"MJR Rocha",-17.6994,-44.275,667
4510,"NY","NY","629555","Macairea_radula",NA,"EM Woodgyer",-13.28,-41.88,351
4517,"NY","NY","01874743","Fritzschia_sertularia",NA,"MJR Rocha",-20.08,-43.47,788
4526,"NY","NY","00750195","Marcetia_harleyi",NA,"F Almeda",-12.965833,-41.318889,352
4580,"NY","NY","00909201","Marcetia_taxifolia",NA,"AB Martins",-18.358,-43.6836,708
4586,"NY","NY","02499214","Marcetia_canescens",NA,"AKA Santos",-10.4,-41.32,152
4591,"NY","NY","02137456","Marcetia_taxifolia",NA,"MJR Rocha",-18.2753,-43.7131,668
4600,"NY","NY","01096568","Marcetia_acerosa",NA,"AKA Santos",-18.2483,-43.6536,668
4602,"NY","NY","520971","Marcetia_oxycoccoides",NA,"JJ Wurdack",-13.53,-41.95,391
4603,"NY","NY","778103","Marcetia_velutina",NA,"EM Woodgyer",-13.15,-41.77,351
4619,"NY","NY","520968","Marcetia_mucugensis",NA,"JJ Wurdack",-13,-41.38,352
4625,"NY","NY","520904","Macairea_radula",NA,"SS Renner",-11.42,-42.5,230
4640,"NY","NY","521037","Marcetia_taxifolia",NA,"JJ Wurdack",-18.25,-43.67,668
4642,"NY","NY","520941","Marcetia_canescens",NA,"AKA Santos",-13.02,-41.35,352
4643,"NY","NY","1580660","Siphanthera_paludosa",NA,"F Almeda",-18.0359,-43.7533,668
4651,"NY","NY","00909122","Macairea_radula",NA,"SS Renner",-15.7834208090807,-47.9298726661488,501
