datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2020-01-15 17:58:58-03"	USP	SPF	232149	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"Antar, GM"	2017	07			1328		"Antar, GM"	2017	02	27				Brasil	Bahia	"Rio de Contas"	"Trilha para o Pico das Almas."	-41.938333	-13.533056					151	151									"Subarbusto ca. 50 cm alt. Folhas discolores com a face abaxial mais clara. Flores alvas.; Afloramento rochoso. Solo organo-arenoso seco."	SPF00232149
"2019-11-13 11:15:13-03"	USP	SPF	43184	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				38787		"Hatschbach, G"	1976	07	10				Brasil	Goiás	"Caldas Novas"	"Serra de Caldas, Campo pedregoso da encosta de morro."	0	0	-48.625	-17.74169921875	36612													SPF00043184
"2019-11-13 11:15:13-03"	USP	SPF	49274	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				24151		"Harley, RM"	1987	02	13				Brasil	Bahia	Piatã	"Cerrado de altitude em solo areno-pedregoso, com muitos afloramentos rochosos."	0	0	-41.7728004455566	-13.1519002914429	41184												"Subarbusto com caules eretos. Látex branco. Flores creme, quase brancas."	SPF00049274
"2019-11-13 11:15:13-03"	USP	SPF	49762	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				24606		"Harley, RM"	1987	02	21				Brasil	Bahia	"Rio de Contas"	"Pico das Almas, Perto do Pico, local chamdo Queiroz. Campo rupestre."	0	0	-41.8114013671875	-13.5789003372192	49773												"Subarbusto ereto no campo, heliófilo. Flores creme."	SPF00049762
"2019-11-13 11:15:13-03"	USP	SPF	49777	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				24375		"Harley, RM"	1987	02	19				Brasil	Bahia	"Rio de Contas"	"Pico das Almas, Campo rupestre."	0	0	-41.8114013671875	-13.5789003372192	49773		1400	1400									"Ervas eretas entre pedregulhos, heliófila. Flores com cálice verde, levemente rosado; corola creme; corona e coluna esverdeadas."	SPF00049777
"2019-11-13 11:15:13-03"	USP	SPF	60634	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				1539		"Pirani, JR"	1987	02	04				Brasil	Goiás	Cristalina	"Ca. 5 km da cidade, estrada para Paracatu. Vegetação mista de cerrado de altitude e campo rupestre em afloramentos quartzíticos."	-47.616667	-16.766667					1050	1050									"Subarbusto, ca. 30 cm alt., em solo arenoso, entre rochas. Flores creme odoríferas."	SPF00060634
"2019-11-13 11:15:13-03"	USP	SPF	64781	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				19977		"Harley, RM"	1977	03	24				Brasil	Bahia	"Rio de Contas"	"Ca 1 km south of small town of Mato Grosso on the road to Vila de Rio de Contas. Sandstone rock outcrops with small area of disturbed marsh at base, and nearby river with lush vegetation along rocky margins."	-41.816667	-13.483333					1200	1200									"Erect herb with white latex to 50 cm. Leaves dark green above, pale beneath. Corolla cream."	SPF00064781
"2019-11-13 11:15:13-03"	USP	SPF	64782	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				20151		"Harley, RM"	1977	03	28				Brasil	Bahia	"Rio de Contas"	"Between 2.5 and 5 km S of Vila do Rio de Contas on side road to W of the road to Livramento, leading to the Rio Brumado. Rocky riverside with rapids, riverine vegetation, cerrado with sandstone outcrops and some grassland areas subject to flooding bu"	-41.833333	-13.6					980	980									"Erect herb to ca. 35 cm with several erect little-branched stems from fleshy rootstock. Viscid white latex present. Leaves dull green, grey green beneath. Corolla creamy-white. Fruit grey-green."	SPF00064782
"2019-11-13 11:15:13-03"	USP	SPF	64783	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				15264A		"Harley, RM"	1974	01	19				Brasil	Bahia	"Rio de Contas"	"10 km N of town of Rio de Contas on road to Mato Grosso. Woodland along small stream normally damp grassland, now dry, and dry cerrado/carrasco woodland on slopes of surrounding quartiztic hills."	-41.833333	-13.466667					1000	1000									"Erect stemmed herb with grey leaves; flowers cream."	SPF00064783
"2019-11-13 11:15:13-03"	USP	SPF	82891	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				1870		"Ganev, W"	1993	07	16				Brasil	Bahia	Abaíra	"Rio de Contas: Gerais do Porco-Gordo. Campo rupestre com solo arenoso."	-42.416667	-13.75															"Subarbusto de até 60 cm. Folhas verdes, cálice verde-claro. Flores creme. Látex branco."	SPF00082891
"2019-11-13 11:15:13-03"	USP	SPF	88555	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				1644		"Ganev, W"	1992	12	06				Brasil	Bahia	Piatã	"Jambreiro-Cravada, Serra do Atalho. Campo rupestre com solo arenoso úmido com rochas."	-41.916667	-13.1					1400	1400									"Erva ereta de até 60 cm. Folhas verdes, pedicelo verde claro, cálice verde claro, pétalas vináceo avermelhada na face externa e amarelada na interna. Anteras vináceo-escuro."	SPF00088555
"2019-11-13 11:15:13-03"	USP	SPF	90187	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				H50058		"Hind, DJN"	1992	01	10				Brasil	Bahia	Abaíra	"Campo de Ouro Fino, Campo arenoso entre rochas acima do acampamento."	-41.9	-13.25					1700	1800										SPF00090187
"2019-11-13 11:15:13-03"	USP	SPF	90665	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				H50602		"Harley, RM"	1991	12	31				Brasil	Bahia	Abaíra	"Campo de Ouro Fino, Acima da Mata Bem Querer. Solo arenoso e pedregoso."	-41.9	-13.25					1600	1700									"Subarbusto laticífero, sist. subterrâneo des. Flores creme-esverdeadas."	SPF00090665
"2019-11-13 11:15:13-03"	USP	SPF	91852	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				H51915		"Stannard, BL"	1992	03	13				Brasil	Bahia		"Abaíra/Piatã: Malhada da Areia. Campos gerais."	-41.783333	-13.25					1000	1300									"Erva ereta 40 cm alt. Flores alvas."	SPF00091852
"2019-11-13 11:15:13-03"	USP	SPF	96454	"Minaria cordata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	cordata		"(Turcz.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				CFCR14901		"Roque, N"	1994	03	05				Brasil	Bahia	"Rio de Contas"	"Ca. 7 km da cidade, em direção ao vilarejo do Bananal. Área de campo rupestre com cerrado de altitude adjacente. Campo arenoso."	-41.853611	-13.527222					1200	1250									"Subarbusto, até 20 cm alt; corola creme; corona verde-clara."	SPF00096454
"2019-11-13 11:15:13-03"	USP	SPF	124437	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				359		"Rapini, A"	1997	09	29				Brasil	"Minas Gerais"	Botumirim	"Contrafortes orientais da Serra da Canastra, na trilha do Cruzeiro a partir do posto de gasolina."	0	0	-43.010799407959	-16.872200012207	39434												"Touceira com frutos verdes passando a castanhos quando secos. Sobre rochas."	SPF00124437
"2019-11-13 11:15:13-03"	USP	SPF	124438	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				360		"Rapini, A"	1997	09	29				Brasil	"Minas Gerais"	Botumirim	"Contrafortes orientais da Serra da Canastra, na trilha do Cruzeiro, a partir do posto de gasolina."	0	0	-43.010799407959	-16.872200012207	39434												"Touceira com frutos verdes passando a castanhos, quando secos. Sobre rochas."	SPF00124438
"2019-11-13 11:15:13-03"	USP	SPF	124443	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				372		"Rapini, A"	1997	10	01				Brasil	"Minas Gerais"	Itacambira	"Serra de Itacambira, Estrada Juramento-Itacambira, próximo ao Córrego Chacrinha, a 10 km de Itacambira."	0	0	-43.3088989257812	-17.0646991729736	48089												"Touceira ca. 0.5 m alt. Flores esverdeadas. Frutos verdes."	SPF00124443
"2019-11-13 11:15:13-03"	USP	SPF	128249	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				540		"Rapini, A"	1998	03	02				Brasil	"Minas Gerais"	"Congonhas do Norte"	"Serra da Carapina, (Serra Talhada), norte da Serra do Cipó."	-43.716667	-18.883333					1200	1200									"Subarbusto entre rochas. Botões creme."	SPF00128249
"2019-11-13 11:15:13-03"	USP	SPF	128252	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				553		"Rapini, A"	1998	03	03				Brasil	"Minas Gerais"	"Congonhas do Norte"	"Serra da Carapina, Estrada para Conceição do Mato Dentro, próximo a Extrema (Serra Talhada), norte da Serra do Cipó."	-43.683333	-18.916667					1200	1200									"Subarbusto, ca. 30 cm alt., entre rochas. Flores alvas, às vezes com traços vináceos."	SPF00128252
"2019-11-13 11:15:13-03"	USP	SPF	128254	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				556		"Rapini, A"	1998	03	03				Brasil	"Minas Gerais"	"Congonhas do Norte"	"Serra da Carapina, Estrada para Conceição do Mato Dentro, próximo a Extrema (Serra Talhada). Norte da Serra do Cipó."	-43.683333	-18.916667					1200	1200									"Subarbusto entre rochas. Flores creme-esverdeado."	SPF00128254
"2019-11-13 11:15:13-03"	USP	SPF	128259	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				587		"Rapini, A"	1998	03	04				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, Estrada Santana do Riacho-Lapinha, encosta oeste da Serra do Cipó."	-43.694722	-19.138056					1090	1090									"Subarbusto entre rochas. Flores esverdeadas."	SPF00128259
"2019-11-13 11:15:13-03"	USP	SPF	128263	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				601		"Rapini, A"	1998	03	20				Brasil	"Minas Gerais"	"Ouro Preto"	Falcão.	0	0	-43.5080986022949	-20.2875003814697	44599												"Subarbusto entre rochas. Flores amarelo-esverdeado."	SPF00128263
"2019-11-13 11:15:13-03"	USP	SPF	128269	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				619		"Rapini, A"	1998	03	21				Brasil	"Minas Gerais"	"Ouro Preto"	"Serra do Itacolomi"	0	0	-43.5080986022949	-20.2875003814697	44599												"Subarbusto em solo arenoso, pedregoso ou entre rochas. Flores creme."	SPF00128269
"2019-11-13 11:15:13-03"	USP	SPF	132913	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				657		"Rapini, A"	1998	08	15				Brasil	"Minas Gerais"	"Belo Vale"	"Serra da Moeda, Km 14 em direção a BR 040."	-43.933889	-20.446111					1330	1330									"Subarbusto entre rochas. Frutos verdes."	SPF00132913
"2019-11-13 11:15:13-03"	USP	SPF	132915	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				666		"Rapini, A"	1998	08	16				Brasil	"Minas Gerais"	"Ouro Branco"	"Serra do Ouro Branco"	-40.633889	-20.505278					1180	1180									"Subarbusto entre rochas ou em solo arenoso. Frutos verdes."	SPF00132915
"2019-11-13 11:15:13-03"	USP	SPF	132917	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				676		"Rapini, A"	1998	08	17				Brasil	"Minas Gerais"	Itabirito	"Rod. dos Inconfidentes (BR 365), km 46, próximo do Restaurante Cabana da Serra."	-43.84	-20.211944					1300	1300									"Subarbusto. Flor amarela. Frutos verdes."	SPF00132917
"2019-11-13 11:15:13-03"	USP	SPF	135128	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				731		"Rapini, A"	1999	03	10				Brasil	"Minas Gerais"	"Grão Mogol"	"32 km de Grão Mogol em direção à Cancela, na BR 251."	0	0	-42.8897018432617	-16.5594005584717	67219												"Arbusto ca. 60 cm alt. Flores amarelas. Frutos verdes."	SPF00135128
"2019-11-13 11:15:13-03"	USP	SPF	135131	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				766		"Rapini, A"	1999	03	12				Brasil	"Minas Gerais"	Botumirim	"Ca. 18 km de Botumirim em direção a Adão Colares."	0	0	-43.010799407959	-16.872200012207	39434												"Arbusto ca. 40 cm alt., em solo pedregoso. Flores amarelas."	SPF00135131
"2019-11-13 11:15:13-03"	USP	SPF	135379	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				784		"Rapini, A"	1999	03	13				Brasil	"Minas Gerais"	Juramento	"Serra Nova, 16 km de Itacambira, em direção a Juramento."	0	0	-43.5868988037109	-16.8481006622314	19357												"Arbusto entre rochas, ca. 40 cm. Flores amarelas."	SPF00135379
"2019-11-13 11:15:13-03"	USP	SPF	135721	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				8010		"Souza, VC"	1995	03	09				Brasil	"Minas Gerais"	"Ouro Branco"	"Serra do Ouro Branco, Estrada Velha entre Outro Branco e Ouro Preto, ca. 7 km de Ouro Branco. Campo rupestre."	-43.638472	-20.507722					1200	1200									"Erva prostrada, latescente; flores creme. Entre rochas."	SPF00135721
"2019-11-13 11:15:13-03"	USP	SPF	140413	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				22162		"Souza, VC"	1999	03	14				Brasil	"Minas Gerais"	Diamantina	"Estrada Diamantina - Conselheiro Mata, 3 -6 km da estrada Diamantina - Gouveia. Campo rupestre."	0	0	-43.6002998352051	-18.2493991851807	101169												"Subarbusto; corola creme-amarelada."	SPF00140413
"2019-11-13 11:15:13-03"	USP	SPF	142952	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				154		"Costa, FN"	2000	03	21				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, Rod. MG 010, Belo Horizonte - Conceição do Mato Dentro, km 119, caminho para Cachoeira da Capivara."	0	0	-43.7144012451172	-19.1688995361328	26557												"Planta em solo pedregoso. Sépalas esverdeadas. Pétalas amarelas. Presença de látex."	SPF00142952
"2019-11-13 11:15:13-03"	USP	SPF	144012	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				909		"Rapini, A"	2000	11	21				Brasil	"Minas Gerais"	"Catas Altas"	"Caraça, topo da Cascatinha, no caminho para o Pico do Sol."	0	0	-43.4075012207031	-20.0746994018555	11966												"Subarbusto ca. 30 cm alt. Frutos verdes."	SPF00144012
"2019-11-13 11:15:13-03"	USP	SPF	144699	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				147		"Farinaccio, MA"	1998	07	05				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, Antigo km 114."	-43.592167	-19.299583					1250	1315									"Planta ereta, ca. 30 cm. Frutos imaturos acastanhados."	SPF00144699
"2019-11-13 11:15:13-03"	USP	SPF	144700	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				435		"Farinaccio, MA"	2000	11	23				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, MG 116, km 118. Campo rupestre próximo à mata ciliar atrás do Juquinha."	0	0	-43.7144012451172	-19.1688995361328	26557												"Planta ereta, latescente entre afloramentos rochosos. Frutos verdes a cremes."	SPF00144700
"2019-11-13 11:15:13-03"	USP	SPF	146590	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				CESJ21115		"Krieger, L"	1986	01	23				Brasil	"Minas Gerais"	Itabirito	"Serra de Itabirito"	0	0	-43.801399230957	-20.2532997131348	20553												"Arbustinho com ramos eretos, aproximados, formando um tufo. Flores amarelo claro, Lactescente. Saxícola, sobre arenito."	SPF00146590
"2019-11-13 11:15:13-03"	USP	SPF	146955	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				259		"Costa, FN"	2001	05	01				Brasil	"Minas Gerais"	Diamantina	"Estrada Guinda-São João da Chapada, ca. de 10 km depois da entrada para Guinda."	0	0	-43.6002998352051	-18.2493991851807	101169												"Arbusto latescente em fenda de rocha, ca. 50 cm alt. Cálice verde. Pétalas amarelas."	SPF00146955
"2019-11-13 11:15:13-03"	USP	SPF	148994	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				684		"Groppo, M"	2001	03	27				Brasil	"Minas Gerais"	"Ouro Preto"	"Serra de Lavras Novas, Sul de Ouro Preto, Estrada Real, ca. 1 km da pousada Canto da Serra (localidade de Venda do Campo), grande morro ao lado da estrada. Campo rupestre. Local ensolarado, solo areno-pedregoso."	0	0	-43.5080986022949	-20.2875003814697	44599												"Subarbusto ereto, ca. 70 cm, pouco ramificado, flores creme."	SPF00148994
"2019-11-13 11:15:13-03"	USP	SPF	152881	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				4632		"Lombardi, JA"	2002	03	06				Brasil	"Minas Gerais"	Caeté	"Serra da Piedade, Campo rupestre."	-48.883333	-19.822778															"Erva, com látex, folhas cartáceas, flores amareladas, fétidas."	SPF00152881
"2019-11-13 11:15:13-03"	USP	SPF	155169	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				9705		"Duarte, AP"	1966	03	22				Brasil	"Minas Gerais"		"Serra do Cipó"	0	0																SPF00155169
"2019-11-13 11:15:13-03"	USP	SPF	160077	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				28625		"Souza, VC"	2002	02	28				Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, Rod. Belo Horizonte - Conceição do Mato Dentro, km 121. Próximo à sede do IBAMA. Campo rupestre."	-43.52725	-19.253861															"Subarbusto; flores creme."	SPF00160077
"2019-11-13 11:15:13-03"	USP	SPF	162186	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				2532		"Mello-Silva, R"	2004	01	28				Brasil	"Minas Gerais"	"Catas Altas"	"Serra do Caraça, Caminho para Capelinha e Gruta de Lourdes e arredores da Capelinha. Mata de altitude e afloramentos rochosos."	-43.478333	-20.094167					1480	1480									"Sobre rochas. Látex branco. Subarbusto denso, ca. 40 cm alt. Folhas discolores, verde claras com nervuras quese brancas na face abaxial. Cálice verde. Corola amarela."	SPF00162186
"2019-11-13 11:15:13-03"	USP	SPF	182526	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				32559		"Souza, VC"	2007	02	17				Brasil	"Minas Gerais"	"Santana de Pirapama"	"Serra do Cipó, (Serra da Lapa). Distrito de São José da Cachoeira. Trilha da Captação da Fazenda Toucan Cipó. Campo rupestre com afloramentos e árvores esparsas."	-43.755556	-19.006111					680	680									"Subarbusto, ca. 30 cm alt.; flores creme. Látex alvo."	SPF00182526
"2019-11-13 11:15:13-03"	USP	SPF	182527	"Minaria decussata"	PreservedSpecimen	Plantae				Apocynaceae	Minaria	decussata		"(Mart.) T.U.P.Konno & Rapini"	"Rapini, A"	2008				32668		"Souza, VC"	2007	02	18				Brasil	"Minas Gerais"	"Santana de Pirapama"	"Serra do Cipó, (Serra da Lapa). Distrito de São José da Cachoeira. Trilha do João Carrinho. Campo rupestre."	-44.240833	-19.088889					756	1080									"Erva, ca. 20 cm alt.; flores alvas."	SPF00182527
