gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	recordedByID	identifiedByID	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name
2991366306																										BRA:UFMG:BHCB:86291									pt	CC_BY_NC_4_0			2020-12-11T14:31:54Z								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				BRA:UFMG:BHCB:86291	86291	1284	Viana, PL; Mota, NFO; Salino, A; Rai, G do									PRESENT							Erva terrestre com flores brancas.; Campo limpo arenoso.												2003-12-05T00:00:00				2003	12	5												SOUTH_AMERICA				BR	Minas Gerais		São Gonçalo do Rio Preto	Parque Estadual do Rio Preto, Subida para Pico Dois Irmãos.																																														2008-04-01T00:00:00												Minaria ditassoides (Silveira) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		ditassoides		SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2021-01-08T12:19:42.210Z	1500.0	0.0					AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		false	false	3577047	3577047	6	7707728	220	412	6701	7312220		3577047	Minaria ditassoides	Minaria	Minaria ditassoides (Silveira) T.U.P.Konno & Rapini	Minaria ditassoides		DWC_ARCHIVE	2021-01-08T12:19:42.210Z	2021-01-08T12:15:08.152Z	false											
2991364304																										BRA:UFMG:BHCB:83689									pt	CC_BY_NC_4_0			2020-12-11T14:31:54Z								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				BRA:UFMG:BHCB:83689	83689	3490	Markgraf, F; Brade, AC; Barreto, HLM									PRESENT							Entre pedras.												1938-11-12T00:00:00				1938	11	12												SOUTH_AMERICA				BR	Minas Gerais		Grão Mogol	Serra de Grão Mogol																																														2006-08-01T00:00:00												Minaria ditassoides (Silveira) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		ditassoides		SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2021-01-08T12:19:34.944Z	1150.0	0.0					AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		false	false	3577047	3577047	6	7707728	220	412	6701	7312220		3577047	Minaria ditassoides	Minaria	Minaria ditassoides (Silveira) T.U.P.Konno & Rapini	Minaria ditassoides		DWC_ARCHIVE	2021-01-08T12:19:34.944Z	2021-01-08T12:15:08.152Z	false											
2991363307																										BRA:UFMG:BHCB:108691									pt	CC_BY_NC_4_0			2020-12-11T14:31:54Z								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				BRA:UFMG:BHCB:108691	108691	2584	Wanderley, MGL; Mota, NFO; Viana, PL; Giorni, VT									PRESENT																			2007-05-23T00:00:00				2007	5	23												SOUTH_AMERICA				BR	Minas Gerais		São Gonçalo do Rio Preto	Parque Estadual do Rio Preto, Subida para o Pico Dois Irmãos. Na base do pico.																																																										Minaria campanuliflora Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		campanuliflora		SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2021-01-08T12:19:35.060Z							AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		false	false	3577078	3577078	6	7707728	220	412	6701	7312220		3577078	Minaria campanuliflora	Minaria	Minaria campanuliflora Rapini	Minaria campanuliflora		DWC_ARCHIVE	2021-01-08T12:19:35.060Z	2021-01-08T12:15:08.152Z	false											
2991363303																										BRA:UFMG:BHCB:84547									pt	CC_BY_NC_4_0			2020-12-11T14:31:54Z								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				BRA:UFMG:BHCB:84547	84547	53545	Harley, RM; Giulietti, AM; Oliveira, RP; Zanin, A; Silva, MM									PRESENT							Erva ereta, ramificada. Folhas rígidas. Sépalas verdes, corola e corona creme-esverdeado, ginostégio amarelo-esverdeado.; Campos gerais (cerrado sem árvores). Solo vermelho, plano.												1999-03-20T00:00:00				1999	3	20												SOUTH_AMERICA				BR	Bahia		Jussiape	Na estrada para Capão da Volta, de Jussiape.								-13.448056	-41.505833																																					2006-08-01T00:00:00												Minaria acerosa (Mart.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2021-01-08T12:19:34.774Z	1300.0	0.0					GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		true	false	3577092	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Minaria	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Minaria acerosa		DWC_ARCHIVE	2021-01-08T12:19:34.774Z	2021-01-08T12:15:08.152Z	false				BRA	Brazil	BRA.5_1	Bahia	BRA.5.150_1	Ibicoara	BRA.5.150.1_1	Cascavel
2991362308																										BRA:UFMG:BHCB:88180									pt	CC_BY_NC_4_0			2020-12-11T14:31:54Z								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				BRA:UFMG:BHCB:88180	88180	1670	Viana, PL; Mota, NFO; Melo, PHA de; Morais, PO									PRESENT							Flores amarelas.; Campo rupestre.												2004-04-02T00:00:00				2004	4	2												SOUTH_AMERICA				BR	Minas Gerais		São Gonçalo do Rio Preto	Parque Estadual do Rio Preto								-18.231444	-43.328861																																					2006-08-01T00:00:00												Minaria acerosa (Mart.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2021-01-08T12:19:33.428Z	1510.0	0.0					GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		true	false	3577092	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Minaria	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Minaria acerosa		DWC_ARCHIVE	2021-01-08T12:19:33.428Z	2021-01-08T12:15:08.152Z	false				BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.287_1	Felisberto Caldeira	BRA.13.287.1_1	São Goncalo do Rio Preto
2991362303																										BRA:UFMG:BHCB:83158									pt	CC_BY_NC_4_0			2020-12-11T14:31:54Z								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				BRA:UFMG:BHCB:83158	83158	4450	Magalhães, GM									PRESENT							Subabusto. Flor amarelo pálido.; Campo arenoso.												1944-04-22T00:00:00				1944	4	22												SOUTH_AMERICA				BR	Minas Gerais		Sacramento	Serra do Sacramento																																														2006-08-01T00:00:00												Minaria acerosa (Mart.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2021-01-08T12:19:33.355Z							AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		false	false	3577092	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Minaria	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Minaria acerosa		DWC_ARCHIVE	2021-01-08T12:19:33.355Z	2021-01-08T12:15:08.152Z	false											
2991361310																										BRA:UFMG:BHCB:100577									pt	CC_BY_NC_4_0			2020-12-11T14:31:54Z								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				BRA:UFMG:BHCB:100577	100577	49	Vidal, CV									PRESENT							Herbáceo.; Campo rupestre.												2006-04-13T00:00:00				2006	4	13												SOUTH_AMERICA				BR	Minas Gerais		Grão Mogol	Parque Estadual de Grão Mogol																																														2008-04-01T00:00:00												Minaria cordata (Turcz.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		cordata		SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2021-01-08T12:19:33.617Z							AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		false	false	3577070	3577070	6	7707728	220	412	6701	7312220		3577070	Minaria cordata	Minaria	Minaria cordata (Turcz.) T.U.P.Konno & Rapini	Minaria cordata		DWC_ARCHIVE	2021-01-08T12:19:33.617Z	2021-01-08T12:15:08.152Z	false											
2991361309																										BRA:UFMG:BHCB:88098									pt	CC_BY_NC_4_0			2020-12-11T14:31:54Z								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				BRA:UFMG:BHCB:88098	88098	1581	Viana, PL; Mota, NFO; Melo, PHA de; Morais, PO									PRESENT							Flores creme.; Campo rupestre.												2004-04-02T00:00:00				2004	4	2												SOUTH_AMERICA				BR	Minas Gerais		São Gonçalo do Rio Preto	Parque Estadual do Rio Preto, Próximo a riacho.								-18.207139	-43.31575																																					2008-04-01T00:00:00												Minaria parva (Silveira) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		parva		SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2021-01-08T12:19:33.497Z	1538.0	0.0					GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		true	false	3576983	3576983	6	7707728	220	412	6701	7312220		3576983	Minaria parva	Minaria	Minaria parva (Silveira) T.U.P.Konno & Rapini	Minaria parva		DWC_ARCHIVE	2021-01-08T12:19:33.497Z	2021-01-08T12:15:08.152Z	false				BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.287_1	Felisberto Caldeira	BRA.13.287.1_1	São Goncalo do Rio Preto
2991360316																										BRA:UFMG:BHCB:117744									pt	CC_BY_NC_4_0			2020-12-11T14:31:54Z								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				BRA:UFMG:BHCB:117744	117744	682	Carmo, FF									PRESENT							Fendas e depressões. Afloramento de canga.												2007-07-02T00:00:00				2007	7	2												SOUTH_AMERICA				BR	Minas Gerais		Moeda	Marinho da Serra, C1.								-20.348444	-43.938083																																					2008-04-01T00:00:00												Minaria acerosa (Mart.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2021-01-08T12:19:33.734Z	1544.0	0.0					GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		true	false	3577092	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Minaria	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Minaria acerosa		DWC_ARCHIVE	2021-01-08T12:19:33.734Z	2021-01-08T12:15:08.152Z	false				BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.492_1	Moeda	BRA.13.492.2_1	Moeda
2991360309																										BRA:UFMG:BHCB:88245									pt	CC_BY_NC_4_0			2020-12-11T14:31:54Z								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				BRA:UFMG:BHCB:88245	88245	1749	Viana, PL; Mota, NFO; Andrade, LE									PRESENT							Erva ereta ocasionalmente trepadeira. Látex branco, abundante. Flores amarelas.; Campo rupestre.												2004-05-10T00:00:00				2004	5	10												SOUTH_AMERICA				BR	Minas Gerais		São Gonçalo do Rio Preto	Parque Estadual do Rio Preto								-18.207028	-43.333444																																					2006-08-01T00:00:00												Minaria acerosa (Mart.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2021-01-08T12:19:33.440Z	1450.0	0.0					GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		true	false	3577092	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Minaria	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Minaria acerosa		DWC_ARCHIVE	2021-01-08T12:19:33.440Z	2021-01-08T12:15:08.152Z	false				BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.287_1	Felisberto Caldeira	BRA.13.287.1_1	São Goncalo do Rio Preto
2991359313																										BRA:UFMG:BHCB:107820									pt	CC_BY_NC_4_0			2020-12-11T14:31:54Z								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				BRA:UFMG:BHCB:107820	107820	2754	Viana, PL; Mota, NFO; Teles, AM; Batista, JAN; Mota, RC da									PRESENT							Pequeno arbusto latescente. Flores creme.; Campo rupestre.												2007-03-21T00:00:00				2007	3	21												SOUTH_AMERICA				BR	Minas Gerais		São Gonçalo do Rio Preto	Parque Estadual do Rio Preto								-18.2	-43.316667																																					2008-01-01T00:00:00												Minaria acerosa (Mart.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2021-01-08T12:19:33.620Z	1450.0	0.0					GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		true	false	3577092	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Minaria	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Minaria acerosa		DWC_ARCHIVE	2021-01-08T12:19:33.620Z	2021-01-08T12:15:08.152Z	false				BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.287_1	Felisberto Caldeira	BRA.13.287.1_1	São Goncalo do Rio Preto
2991358304																										BRA:UFMG:BHCB:83477									pt	CC_BY_NC_4_0			2020-12-11T14:31:54Z								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				BRA:UFMG:BHCB:83477	83477	1349	Oliveira, JE									PRESENT							Arbusto 0,3m.; Campo.												1943-11-24T00:00:00				1943	11	24												SOUTH_AMERICA				BR	Minas Gerais		Araxá	Serra do Araxá.																																														2006-07-01T00:00:00												Minaria cordata (Turcz.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		cordata		SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2021-01-08T12:19:33.372Z							AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		false	false	3577070	3577070	6	7707728	220	412	6701	7312220		3577070	Minaria cordata	Minaria	Minaria cordata (Turcz.) T.U.P.Konno & Rapini	Minaria cordata		DWC_ARCHIVE	2021-01-08T12:19:33.372Z	2021-01-08T12:15:08.152Z	false											
2991357323																										BRA:UFMG:BHCB:131219									pt	CC_BY_NC_4_0			2020-12-11T14:31:54Z								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				BRA:UFMG:BHCB:131219	131219	4207	Viana, PL; Mota, NFO; Perillo, LN; Carmo, FF; Freitas, GHS									PRESENT							Erva latescente com flores cremes.; Transição cerrado/ campo rupestre.												2009-06-13T00:00:00				2009	6	13												SOUTH_AMERICA				BR	Minas Gerais		Monte Azul	Parque Estadual Caminho dos Gerais								-14.928889	-43.048056																																																	Minaria T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria				GENUS				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2021-01-08T12:19:35.481Z	938.0	0.0					GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		true	false	7312220	7312220	6	7707728	220	412	6701	7312220				Minaria	Minaria T.U.P.Konno & Rapini	Minaria		DWC_ARCHIVE	2021-01-08T12:19:35.481Z	2021-01-08T12:15:08.152Z	false				BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.311_1	Gameleiras	BRA.13.311.1_1	Gameleiras
2991356320																										BRA:UFMG:BHCB:138489									pt	CC_BY_NC_4_0			2020-12-11T14:31:54Z								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				BRA:UFMG:BHCB:138489	138489	3744	Rezende, SG; Mendes, MS									PRESENT							Herbácea.; Campo rupestre sobre minério de ferro.												2009-10-28T00:00:00				2009	10	28												SOUTH_AMERICA				BR	Minas Gerais		Mariana	Mina Samarco, Norte de Alegria 1 e 6.								-20.154722	-43.514722																																																	Minaria decussata (Mart.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		decussata		SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2021-01-08T12:19:35.628Z	1215.0	35.0					GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		true	false	3577062	3577062	6	7707728	220	412	6701	7312220		3577062	Minaria decussata	Minaria	Minaria decussata (Mart.) T.U.P.Konno & Rapini	Minaria decussata		DWC_ARCHIVE	2021-01-08T12:19:35.628Z	2021-01-08T12:15:08.152Z	false				BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.463_1	Mariana	BRA.13.463.10_1	Santa Rita Durao
2991356316																										BRA:UFMG:BHCB:125609									pt	CC_BY_NC_4_0			2020-12-11T14:31:54Z								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				BRA:UFMG:BHCB:125609	125609	3611	Carmo, FF									PRESENT							Fendas e depressões na rocha. Afloramento de canga.												2008-12-03T00:00:00				2008	12	3												SOUTH_AMERICA				BR	Minas Gerais		Nova Lima	Parque Estadual da Serra do Rola Moça								-20.05	-44.033333																																					2008-12-01T00:00:00												Minaria acerosa (Mart.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		acerosa		SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2021-01-08T12:19:35.375Z	1450.0	0.0					GEODETIC_DATUM_ASSUMED_WGS84;AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		true	false	3577092	3577092	6	7707728	220	412	6701	7312220		3577092	Minaria acerosa	Minaria	Minaria acerosa (Mart.) T.U.P.Konno & Rapini	Minaria acerosa		DWC_ARCHIVE	2021-01-08T12:19:35.375Z	2021-01-08T12:15:08.152Z	false				BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.341_1	Ibirité	BRA.13.341.1_1	Ibirité
2991356301																										BRA:UFMG:BHCB:11086									pt	CC_BY_NC_4_0			2020-12-11T14:31:54Z								BHCB - Herbário da Universidade Federal de Minas Gerais							Collection					Universidade Federal de Minas Gerais	BHCB	BHCB - Herbário da Universidade Federal de Minas Gerais	Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				BRA:UFMG:BHCB:11086	11086	16	Trindade, JA									PRESENT							Sub-arbustivo.; Campo rupestre.												1987-05-23T00:00:00				1987	5	23												SOUTH_AMERICA				BR	Minas Gerais		Caraça	Caminho para Piscina.																																														2006-08-01T00:00:00												Minaria decussata (Mart.) T.U.P.Konno & Rapini								Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Minaria		decussata		SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2021-01-08T12:19:32.878Z							AMBIGUOUS_INSTITUTION;COLLECTION_MATCH_FUZZY		false	false	3577062	3577062	6	7707728	220	412	6701	7312220		3577062	Minaria decussata	Minaria	Minaria decussata (Mart.) T.U.P.Konno & Rapini	Minaria decussata		DWC_ARCHIVE	2021-01-08T12:19:32.878Z	2021-01-08T12:15:08.152Z	false											
