"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude","id_grid"
1081,"NY","NY","00940275","Diplusodon_glaucescens",NA,"A. Lourteig",-18.4234,-43.70265,708
1083,"NY","NY","684950","Diplusodon_ulei","ulei","T. B. Cavalcanti",-13.23,-41.9,351
1085,"NY","NY","00940258","Diplusodon_aggregatifolius",NA,"T. B. Cavalcanti",-17.0684541688631,-43.309069193446,589
1086,"NY","NY","445441","Diplusodon_ulei","ulei","T. B. Cavalcanti",-13.25,-41.9,351
1089,"NY","NY","00940295","Diplusodon_hexander",NA,"A. Lourteig",-18.36499,-43.72035,708
1094,"NY","NY","00923944","Diplusodon_panniculatus",NA,"A. Lourteig",-16.79518,-47.6,581
1096,"NY","NY","00923912","Diplusodon_oblongus",NA,"T. B. Cavalcanti",-15.7834208090807,-47.9298726661488,501
1098,"NY","NY","00923997","Diplusodon_sessiliflorus",NA,"T. B. Cavalcanti",-15.7834208090807,-47.9298726661488,501
1104,"NY","NY","424589","Diplusodon_parvifolius",NA,"T. B. Cavalcanti",-13.53,-41.9,391
1105,"NY","NY","00924054","Diplusodon_virgatus",NA,"A. Lourteig",-15.7834208090807,-47.9298726661488,501
1106,"NY","NY","818321","Diplusodon_plumbeus",NA,"T. B. Cavalcanti",-16.72289,-47.6,581
1112,"NY","NY","445434","Diplusodon_ulei",NA,"A. Lourteig",-13.55,-41.95,391
1114,"NY","NY","00940297","Diplusodon_hexander",NA,"A. Lourteig",-18.53,-43.62,708
1117,"NY","NY","00923517","Diplusodon_oblongus",NA,"T. B. Cavalcanti",-15.92,-48.02,541
1118,"NY","NY","00923951","Diplusodon_plumbeus",NA,"T. B. Cavalcanti",-16.79518,-47.6,581
1120,"NY","NY","684951","Diplusodon_ulei",NA,"T. B. Cavalcanti",-13.53,-41.93,391
1129,"NY","NY","00940293","Diplusodon_helianthemifolius","helianthemifolius","T. B. Cavalcanti",-18.18,-43.72,668
1131,"NY","NY","00923986","Diplusodon_rosmarinifolius",NA,"T. B. Cavalcanti",-15.7834208090807,-47.9298726661488,501
1132,"NY","NY","00924574","Diplusodon_strigosus",NA,"T. B. Cavalcanti",-15.7834208090807,-47.9298726661488,501
1138,"NY","NY","00924035","Diplusodon_uninervius",NA,"A. Lourteig",-18.2531772779915,-43.6004898201051,668
1143,"NY","NY","00940248","Diplusodon_ciliiflorus",NA,"T. B. Cavalcanti",-18.33,-43.75,708
1144,"NY","NY","00923807","Diplusodon_hexander",NA,"T. B. Cavalcanti",-18.12,-43.75,668
1163,"NY","NY","00924026","Diplusodon_uninervius",NA,"A. Lourteig",-18.24,-43.601,668
1165,"NY","NY","00923835","Diplusodon_lanceolatus",NA,"T. B. Cavalcanti",-16.7723416525899,-47.6137541731285,581
1166,"NY","NY","00923946","Diplusodon_panniculatus",NA,"T. B. Cavalcanti",-16.7723416525899,-47.6137541731285,581
1169,"NY","NY","445433","Diplusodon_ulei",NA,"T. B. Cavalcanti",-13.25,-41.9,351
1171,"NY","NY","00923516","Diplusodon_villosus",NA,"T. B. Cavalcanti",-15.92,-48.02,541
1173,"NY","NY","00923840","Diplusodon_lanceolatus",NA,"T. B. Cavalcanti",-15.7834208090807,-47.9298726661488,501
1177,"NY","NY","00923833","Diplusodon_lanceolatus",NA,"A. Lourteig",-18.2531772779915,-43.6004898201051,668
1242,"Cenargen","CEN","104676","Diplusodon_hirsutus",NA,"T. B. Cavalcanti",-16.722222,-42.9225,589
1253,"Cenargen","CEN","104208","Diplusodon_quintuplinervius",NA,"T. B. Cavalcanti",-15.351111,-42.421388,510
1258,"Cenargen","CEN","103845","Diplusodon_nitidus",NA,"T. B. Cavalcanti",-15.137222,-42.143888,471
1259,"Cenargen","CEN","103822","Diplusodon_quintuplinervius",NA,"T. B. Cavalcanti",-15.286666,-42.150833,511
1262,"Cenargen","CEN","103796","Diplusodon_nitidus",NA,"T. B. Cavalcanti",-15.255277,-42.158611,470
1263,"Cenargen","CEN","103615","Diplusodon_quintuplinervius",NA,"T. B. Cavalcanti",-15.172222,-42.445833,470
1264,"Cenargen","CEN","103397","Diplusodon_quintuplinervius",NA,"T. B. Cavalcanti",-15.375555,-42.671944,510
1271,"Cenargen","CEN","102706","Diplusodon_quintuplinervius",NA,"T. B. Cavalcanti",-16.182777,-42.489166,550
1272,"Cenargen","CEN","102540","Diplusodon_quintuplinervius",NA,"T. B. Cavalcanti",-16.038055,-42.3925,550
1285,"Cenargen","CEN","101949","Diplusodon_helianthemifolius","pemphoides","T. B. Cavalcanti",-16.854444,-43.027777,589
1289,"Cenargen","CEN","101947","Diplusodon_glocimarii",NA,"T. B. Cavalcanti",-20.367778,-46.756389,823
1299,"Cenargen","CEN","101925","Diplusodon_hexander",NA,"T. B. Cavalcanti",-18.269166,-43.7125,668
