"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude","id_2","id_grid"
1887,"USP","SPF","100840","Diplusodon sordidus",NA,"T. B. Cavalcanti",-14.05,-47.533333,233,382
1890,"USP","SPF","100847","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.15,-41.783333,234,351
1901,"USP","SPF","100846","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.25,-41.883333,235,351
1905,"USP","SPF","100844","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.25,-41.9,236,351
1907,"USP","SPF","97033","Diplusodon puberulus",NA,"T. B. Cavalcanti",-17.752778,-44.182222,237,667
1908,"USP","SPF","97048","Diplusodon lanceolatus",NA,"T. B. Cavalcanti",-17.752778,-44.182222,238,667
1911,"USP","SPF","96422","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.527222,-41.853611,239,391
1918,"USP","SPF","92331","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.25,-41.9,240,351
1919,"USP","SPF","92072","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.266667,-41.9,241,351
1920,"USP","SPF","92365","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.233333,-41.9,242,351
1921,"USP","SPF","91829","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.25,-41.916667,243,351
1922,"USP","SPF","91833","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.25,-41.916667,244,351
1924,"USP","SPF","90221","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.216667,-41.833333,245,351
1934,"USP","SPF","88892","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.316667,-41.85,246,351
1937,"USP","SPF","88658","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.083333,-41.883333,247,351
1951,"USP","SPF","76926","Diplusodon helianthemifolius","pemphoides","T. B. Cavalcanti",-16.916667,-43.05,248,589
1952,"USP","SPF","77331","Diplusodon nitidus",NA,"T. B. Cavalcanti",-18.283333,-43.816667,249,668
1953,"USP","SPF","77295","Diplusodon buxifolius",NA,"T. B. Cavalcanti",-20.083333,-43.45,250,788
1955,"USP","SPF","75697","Diplusodon hexander",NA,"T. B. Cavalcanti",-18.283333,-43.816667,251,668
1956,"USP","SPF","75870","Diplusodon nitidus",NA,"T. B. Cavalcanti",-18.583333,-43.833333,252,708
1958,"USP","SPF","74340","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.466667,-41.85,253,351
1960,"USP","SPF","74302","Diplusodon virgatus",NA,"T. B. Cavalcanti",-20.4,-43.5,254,828
1961,"USP","SPF","74306","Diplusodon virgatus",NA,"T. B. Cavalcanti",-21.333333,-45,255,906
1962,"USP","SPF","74296","Diplusodon hirsutus",NA,"A. Lourteig",-19.333333,-43.583333,256,748
1966,"USP","SPF","74303","Diplusodon buxifolius",NA,"T. B. Cavalcanti",-20.433333,-43.516667,257,828
1967,"USP","SPF","74324","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.533333,-41.95,258,391
1969,"USP","SPF","74341","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.533333,-41.933333,259,391
1970,"USP","SPF","74325","Diplusodon ulei","ulei","T. B. Cavalcanti",-13.283333,-41.866667,260,351
1978,"USP","SPF","72280","Diplusodon ciliiflorus",NA,"A. Lourteig",-20.083333,-43.45,261,788
1996,"USP","SPF","66622","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.966667,-47.916667,262,541
1997,"USP","SPF","66052","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-16.533333,-42.916667,263,589
2006,"USP","SPF","64491","Diplusodon buxifolius",NA,"T. B. Cavalcanti",-20.483333,-43.716667,264,828
2009,"USP","SPF","64256","Diplusodon puberulus",NA,"T. B. Cavalcanti",-17.75,-44.2,265,667
2011,"USP","SPF","64725","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-18.333333,-43.666667,266,708
2012,"USP","SPF","64254","Diplusodon lanceolatus",NA,"T. B. Cavalcanti",-17.75,-44.2,267,667
2020,"USP","SPF","62926","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.45,-41.95,268,351
2031,"USP","SPF","62914","Diplusodon plumbeus",NA,"T. B. Cavalcanti",-16.8,-47.616667,269,581
2037,"USP","SPF","62931","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-18.333333,-43.75,270,708
2038,"USP","SPF","62910","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-18.466667,-43.65,271,708
2044,"USP","SPF","62907","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-18.183333,-43.716667,272,668
2053,"USP","SPF","62924","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-18.266667,-43.683333,273,668
2067,"USP","SPF","62193","Diplusodon argyrophyllus",NA,"T. B. Cavalcanti",-13.516667,-42,274,391
2075,"USP","SPF","61174","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.966667,-47.916667,275,541
2076,"USP","SPF","61176","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.966667,-47.916667,276,541
2077,"USP","SPF","61175","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.966667,-47.916667,277,541
2079,"USP","SPF","60783","Diplusodon aggregatifolius",NA,"T. B. Cavalcanti",-17.066667,-43.333333,278,589
2080,"USP","SPF","60655","Diplusodon plumbeus",NA,"T. B. Cavalcanti",-16.766667,-47.616667,279,581
2088,"USP","SPF","49719","Diplusodon sordidus",NA,"T. B. Cavalcanti",-13.966667,-47.45,280,382
2132,"USP","SPF","43089","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.966667,-47.916667,281,541
2133,"USP","SPF","43091","Diplusodon lanceolatus",NA,"T. B. Cavalcanti",-15.966667,-47.916667,282,541
2135,"USP","SPF","43096","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.966667,-47.916667,283,541
2136,"USP","SPF","43094","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-15.966667,-47.916667,284,541
2138,"USP","SPF","43093","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.966667,-47.916667,285,541
2139,"USP","SPF","43092","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.966667,-47.916667,286,541
2141,"USP","SPF","43095","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-15.966667,-47.916667,287,541
2142,"USP","SPF","43090","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.966667,-47.916667,288,541
2158,"USP","SPF","42016","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.966667,-47.916667,289,541
2191,"USP","SPF","37425","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-18.866667,-43.766667,290,708
2200,"USP","SPF","23626","Diplusodon aggregatifolius",NA,"T. B. Cavalcanti",-16.533333,-42.916667,291,589
2202,"USP","SPF","23306","Diplusodon uninervius",NA,"T. B. Cavalcanti",-18.166667,-43.616667,292,668
2203,"USP","SPF","23285","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-18.433333,-43.333333,293,709
2204,"USP","SPF","23574","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-18.15,-43.716667,294,668
2206,"USP","SPF","30044","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-16.533333,-42.916667,295,589
2413,"UNICAMP","UEC","197692","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.25,-41.883333,296,351
2421,"UNICAMP","UEC","91431","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.966667,-47.916667,297,541
2472,"Cenargen","CEN","98474","Diplusodon plumbeus",NA,"T. B. Cavalcanti",-16.732222,-47.629444,298,581
2487,"Cenargen","CEN","96891","Diplusodon subsericeus",NA,"T. B. Cavalcanti",-20.104166,-43.735833,299,828
2490,"Cenargen","CEN","96699","Diplusodon uninervius",NA,"T. B. Cavalcanti",-18.227777,-43.589444,300,668
2491,"Cenargen","CEN","96713","Diplusodon virgatus","virgatus","T. B. Cavalcanti",-18.443611,-43.7475,301,708
2492,"Cenargen","CEN","96715","Diplusodon bradei",NA,"T. B. Cavalcanti",-18.594722,-43.963888,302,707
2493,"Cenargen","CEN","96723","Diplusodon minasensis",NA,"T. B. Cavalcanti",-18.5,-43.908055,303,708
2494,"Cenargen","CEN","96712","Diplusodon lanceolatus",NA,"T. B. Cavalcanti",-18.418888,-43.780277,304,708
2496,"Cenargen","CEN","96692","Diplusodon minasensis",NA,"T. B. Cavalcanti",-18.523333,-43.913611,305,708
2498,"Cenargen","CEN","96688","Diplusodon rotundifolius",NA,"T. B. Cavalcanti",-18.310555,-43.879722,306,708
2499,"Cenargen","CEN","96719","Diplusodon orbicularis",NA,"T. B. Cavalcanti",-19.294444,-43.595833,307,748
2500,"Cenargen","CEN","96694","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-18.313611,-43.556111,308,708
2501,"Cenargen","CEN","96686","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-18.196111,-43.587222,309,668
2502,"Cenargen","CEN","96703","Diplusodon glaziovii",NA,"T. B. Cavalcanti",-18.530555,-43.895833,310,708
2503,"Cenargen","CEN","96711","Diplusodon lanceolatus",NA,"T. B. Cavalcanti",-18.418611,-43.7775,311,708
2504,"Cenargen","CEN","96708","Diplusodon rotundifolius",NA,"T. B. Cavalcanti",-18.305833,-43.900277,312,708
2505,"Cenargen","CEN","96720","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-19.294444,-43.595833,313,748
2506,"Cenargen","CEN","96697","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-18.376944,-43.548055,314,708
2509,"Cenargen","CEN","96687","Diplusodon minasensis",NA,"T. B. Cavalcanti",-18.523333,-43.913611,315,708
2514,"Cenargen","CEN","96693","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-18.2175,-43.595833,316,668
2516,"Cenargen","CEN","96684","Diplusodon minasensis",NA,"T. B. Cavalcanti",-18.196111,-43.587222,317,668
2518,"Cenargen","CEN","96706","Diplusodon bradei",NA,"T. B. Cavalcanti",-18.285,-43.954722,318,708
2519,"Cenargen","CEN","96680","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-15.583333,-48.033333,319,501
2522,"Cenargen","CEN","96701","Diplusodon nitidus",NA,"T. B. Cavalcanti",-18.530555,-43.895833,320,708
2526,"Cenargen","CEN","96073","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.617222,-48.055,321,501
2532,"Cenargen","CEN","95019","Diplusodon grahamae",NA,"T. B. Cavalcanti",-14.893055,-47.553333,322,462
2534,"Cenargen","CEN","94621","Diplusodon buxifolius",NA,"T. B. Cavalcanti",-20.277777,-43.956388,323,828
2536,"Cenargen","CEN","94367","Diplusodon uninervius",NA,"T. B. Cavalcanti",-18.166666,-43.616666,324,668
2538,"Cenargen","CEN","94375","Diplusodon hexander",NA,"T. B. Cavalcanti",-18.461388,-43.464166,325,708
2543,"Cenargen","CEN","93247","Diplusodon rotundifolius",NA,"T. B. Cavalcanti",-18.294166,-43.736944,326,708
2544,"Cenargen","CEN","92871","Diplusodon burchellii",NA,"T. B. Cavalcanti",-13.973888,-47.498611,327,382
2553,"Cenargen","CEN","92461","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-16.723333,-42.926666,328,589
2582,"UNICAMP","UEC","45921","Diplusodon helianthemifolius",NA,"T. B. Cavalcanti",-16.55,-42.866667,329,589
2583,"UNICAMP","UEC","45997","Diplusodon helianthemifolius",NA,"T. B. Cavalcanti",-16.55,-42.866667,330,589
2584,"UNICAMP","UEC","45923","Diplusodon lanceolatus",NA,"T. B. Cavalcanti",-16.55,-42.866667,331,589
2613,"JBRJ","RB","RB01340810","Diplusodon minasensis",NA,"T. B. Cavalcanti",-18.196111,-43.587222,332,668
2614,"JBRJ","RB","RB01340735","Diplusodon helianthemifolius",NA,"T. B. Cavalcanti",-18.196111,-43.587222,333,668
2644,"JBRJ","RB","RB01317941","Diplusodon uninervius",NA,"T. B. Cavalcanti",-18.227778,-43.589444,334,668
2652,"JBRJ","RB","RB01315572","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-18.2175,-43.595833,335,668
2688,"JBRJ","RB","RB01237993","Diplusodon uninervius",NA,"T. B. Cavalcanti",-18.166667,-43.616667,336,668
2774,"JBRJ","RB","RB00842502","Diplusodon hexander",NA,"T. B. Cavalcanti",-18.294167,-43.736944,337,708
2775,"JBRJ","RB","RB00842490","Diplusodon hexander",NA,"T. B. Cavalcanti",-18.291944,-43.737222,338,708
2776,"JBRJ","RB","RB00842479","Diplusodon rotundifolius",NA,"T. B. Cavalcanti",-18.307222,-43.896667,339,708
2777,"JBRJ","RB","RB00842300","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-18.284167,-43.762778,340,708
2778,"JBRJ","RB","RB00842273","Diplusodon hexander",NA,"T. B. Cavalcanti",-18.284167,-43.762778,341,708
2779,"JBRJ","RB","RB00842366","Diplusodon hexander",NA,"T. B. Cavalcanti",-18.375,-43.549167,342,708
2791,"JBRJ","RB","RB00759243","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.533333,-41.95,343,391
2795,"JBRJ","RB","RB00748161","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-18.371667,-43.721944,344,708
2799,"JBRJ","RB","RB00720077","Diplusodon buxifolius",NA,"T. B. Cavalcanti",-21.083333,-44.15,345,867
2807,"JBRJ","RB","RB00682342","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.533333,-41.933333,346,391
2808,"JBRJ","RB","RB00682105","Diplusodon candollei",NA,"T. B. Cavalcanti",-19.047778,-43.736944,347,748
2811,"JBRJ","RB","RB00674129","Diplusodon buxifolius",NA,"T. B. Cavalcanti",-20.488333,-43.697222,348,828
2812,"JBRJ","RB","RB00674071","Diplusodon microphyllus",NA,"T. B. Cavalcanti",-20.364167,-43.517222,349,828
2813,"JBRJ","RB","RB00674030","Diplusodon virgatus","virgatus","T. B. Cavalcanti",-20.393333,-43.516667,350,828
2828,"JBRJ","RB","RB00577859","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.583333,-41.3,351,392
2833,"JBRJ","RB","RB00570241","Diplusodon leucocalycinus",NA,"T. B. Cavalcanti",-13.985556,-47.501667,352,382
2836,"JBRJ","RB","RB00567150","Diplusodon minasensis",NA,"T. B. Cavalcanti",-18.798333,-43.443333,353,708
2853,"JBRJ","RB","RB00524648","Diplusodon verruculosus",NA,"T. B. Cavalcanti",-19,-43.763056,354,748
2859,"JBRJ","RB","RB00496334","Diplusodon candollei",NA,"T. B. Cavalcanti",-18.353333,-43.526667,355,708
2864,"JBRJ","RB","RB00349213","Diplusodon virgatus",NA,"T. B. Cavalcanti",-20.489167,-43.663611,356,828
2925,"JBRJ","RB","RB00209952","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-18.333333,-43.5,357,708
2977,"JBRJ","RB","RB00209711","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.15,-41.783333,358,351
2978,"JBRJ","RB","RB00209718","Diplusodon ulei",NA,"A. Lourteig",-13.540833,-41.333611,359,392
2991,"JBRJ","RB","RB00209653","Diplusodon helianthemifolius","pemphoides","T. B. Cavalcanti",-16.857222,-43.026667,360,589
3015,"JBRJ","RB","RB00209637","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.069444,-41.808056,361,351
3102,"JBRJ","RB","RB00209495","Diplusodon thymifolius",NA,"T. B. Cavalcanti",-13.271111,-42.098333,362,351
3108,"JBRJ","RB","RB00209475","Diplusodon buxifolius",NA,"T. B. Cavalcanti",-20.083333,-43.45,363,788
3141,"JBRJ","RB","RB00209372","Diplusodon candollei",NA,"T. B. Cavalcanti",-18.840555,-43.748055,364,708
3155,"JBRJ","RB","RB00209327","Diplusodon ciliiflorus",NA,"T. B. Cavalcanti",-18.366667,-43.683333,365,708
3166,"JBRJ","RB","RB00209131","Diplusodon myrsinites",NA,"T. B. Cavalcanti",-21.699167,-43.881667,366,908
3222,"UFMT","UFMT","43063","Diplusodon helianthemifolius","pemphoides","T. B. Cavalcanti",-15.793056,-48.834722,367,499
3291,"UFU","HUFU","71700","Diplusodon helianthemifolius","pemphoides","T. B. Cavalcanti",-16.358611,-42.878611,368,549
3292,"UFU","HUFU","71422","Diplusodon uninervius",NA,"T. B. Cavalcanti",-18.217778,-43.594444,369,668
3325,"Jardim Botânico de Brasília (JBB)","HEPH","26427","Diplusodon helianthemifolius",NA,"T. B. Cavalcanti",-15.792222,-48.837778,370,499
3443,"Cenargen","CEN","89665","Diplusodon hexander",NA,"T. B. Cavalcanti",-18.291944,-43.737222,371,708
3444,"Cenargen","CEN","89629","Diplusodon hexander",NA,"T. B. Cavalcanti",-18.294166,-43.736944,372,708
3445,"Cenargen","CEN","89664","Diplusodon rotundifolius",NA,"T. B. Cavalcanti",-18.307222,-43.896666,373,708
3446,"Cenargen","CEN","89353","Diplusodon buxifolius",NA,"T. B. Cavalcanti",-20.092222,-43.498611,374,828
3448,"Cenargen","CEN","89352","Diplusodon buxifolius",NA,"T. B. Cavalcanti",-20.123055,-43.676666,375,828
3450,"Cenargen","CEN","89350","Diplusodon subsericeus",NA,"T. B. Cavalcanti",-20.104166,-43.735833,376,828
3451,"Cenargen","CEN","89351","Diplusodon buxifolius",NA,"T. B. Cavalcanti",-20.104166,-43.735833,377,828
3460,"Cenargen","CEN","88508","Diplusodon uninervius",NA,"T. B. Cavalcanti",-18.370833,-43.551111,378,708
3464,"Cenargen","CEN","68922","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-15.793055,-48.834722,379,499
3467,"Cenargen","CEN","62347","Diplusodon hirsutus",NA,"T. B. Cavalcanti",-19.2625,-43.604444,380,748
3480,"Cenargen","CEN","19197","Diplusodon virgatus",NA,"T. B. Cavalcanti",-15.6,-48.01667,381,501
3496,"MO","MO","3403979","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.91666,-48.01666,382,541
3521,"MO","MO","3403586","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.91666,-48.01666,383,541
3525,"MO","MO","3403189","Diplusodon ramosissimus",NA,"T. B. Cavalcanti",-15.91666,-48.01666,384,541
3531,"MO","MO","3402980","Diplusodon vidalii",NA,"T. B. Cavalcanti",-20.93277,-46.8325,385,863
3548,"MO","MO","3402443","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.445,-41.51055,386,352
3563,"MO","MO","3401898","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.91666,-48.01666,387,541
3565,"MO","MO","3401773","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.86666,-48,388,501
3584,"MO","MO","3401094","Diplusodon uninervius",NA,"T. B. Cavalcanti",-18.565,-43.64444,389,708
3587,"MO","MO","3401005","Diplusodon uninervius",NA,"T. B. Cavalcanti",-18.53861,-43.43833,390,708
3592,"MO","MO","3400789","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.86666,-48,391,501
3596,"MO","MO","3400657","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.86666,-48,392,501
3598,"MO","MO","3400573","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.91666,-48.01666,393,541
3631,"MO","MO","3396378","Diplusodon microphyllus",NA,"T. B. Cavalcanti",-13.55,-41.95,394,391
3638,"MO","MO","3395775","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.91666,-48.01666,395,541
3650,"MO","MO","3395232","Diplusodon panniculatus",NA,"T. B. Cavalcanti",-16.73166,-47.62055,396,581
3657,"MO","MO","3394787","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.86666,-48,397,501
3663,"MO","MO","3394433","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.91666,-48.01666,398,541
3691,"MO","MO","3392232","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.53888,-41.85805,399,391
3693,"MO","MO","3392247","Diplusodon hexander",NA,"T. B. Cavalcanti",-18.2025,-43.6025,400,668
3695,"MO","MO","3268634","Diplusodon sordidus",NA,"T. B. Cavalcanti",-14.05111,-47.50111,401,382
3697,"MO","MO","3268632","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.23333,-41.9,402,351
3698,"MO","MO","3268679","Diplusodon sigillatus",NA,"T. B. Cavalcanti",-14.06666,-47.5,403,382
3715,"MO","MO","3268658","Diplusodon sessiliflorus",NA,"T. B. Cavalcanti",-15.68333,-47.86666,404,501
3727,"MO","MO","3268606","Diplusodon rosmarinifolius",NA,"T. B. Cavalcanti",-15.68333,-47.86666,405,501
3742,"MO","MO","3268474","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.21666,-41.83333,406,351
3745,"MO","MO","3268313","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.25,-41.91666,407,351
3746,"MO","MO","3268471","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.15,-41.78333,408,351
3747,"MO","MO","3268312","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.25,-41.9,409,351
3751,"MO","MO","3268468","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.25,-41.9,410,351
3759,"MO","MO","3268463","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.266667,-41.9,411,351
3763,"MO","MO","3268461","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.28333,-41.86666,412,351
3767,"MO","MO","3268459","Diplusodon ulei",NA,"A. Lourteig",-13.55,-41.95,413,391
3771,"MO","MO","3268418","Diplusodon parvifolius",NA,"T. B. Cavalcanti",-13.25,-41.916667,414,351
3772,"MO","MO","3268456","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.53333,-41.93333,415,391
3808,"MO","MO","3264259","Diplusodon candollei",NA,"T. B. Cavalcanti",-18.6075,-43.89805,416,708
3817,"MO","MO","3263961","Diplusodon nitidus",NA,"T. B. Cavalcanti",-18.60722,-43.89805,417,708
3830,"MO","MO","3264291","Diplusodon ciliatiflorus",NA,"T. B. Cavalcanti",-13.89583,-47.35916,418,382
3835,"MO","MO","3263870","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.92416,-48.03333,419,541
3850,"MO","MO","3263854","Diplusodon oblongus",NA,"T. B. Cavalcanti",-15.86666,-48.05,420,501
3880,"MO","MO","3258210","Diplusodon leucocalycinus",NA,"T. B. Cavalcanti",-13.89583,-47.35916,421,382
3892,"MO","MO","3258234","Diplusodon leucocalycinus",NA,"T. B. Cavalcanti",-13.89583,-47.35916,422,382
3899,"MO","MO","3257947","Diplusodon epilobioides",NA,"T. B. Cavalcanti",-13.49611,-41.86055,423,391
3901,"MO","MO","3257988","Diplusodon glaziovii",NA,"T. B. Cavalcanti",-18.3,-43.86666,424,708
3903,"MO","MO","3258104","Diplusodon heringeri",NA,"T. B. Cavalcanti",-13.89583,-47.35916,425,382
3908,"MO","MO","3258099","Diplusodon hexander",NA,"T. B. Cavalcanti",-18.56083,-43.84944,426,708
3909,"MO","MO","3258223","Diplusodon leucocalycinus",NA,"T. B. Cavalcanti",-13.89583,-47.35916,427,382
3912,"MO","MO","3258094","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-18.53861,-43.43833,428,708
3916,"MO","MO","3258000","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-18.49472,-43.47833,429,708
3919,"MO","MO","3257995","Diplusodon glaucescens",NA,"T. B. Cavalcanti",-18.565,-43.64444,430,708
3937,"MO","MO","3159530","Diplusodon sigillatus",NA,"T. B. Cavalcanti",-14.05111,-47.50111,431,382
3947,"MO","MO","3159192","Diplusodon helianthemifolius","helianthemifolius","T. B. Cavalcanti",-18.16805,-43.61861,432,668
