"id","institutioncode","collectioncode","catalognumber","gen_sp","subspecies","identifiedby","latitude","longitude"
788,"NY","NY","00940259","Diplusodon aggregatifolius",NA,"T. B. Cavalcanti",-17.07,-43.3
790,"NY","NY","00923963","Diplusodon quintuplinervius",NA,"T. B. Cavalcanti",-15.729527402792,-41.3450381702079
791,"NY","NY","00932214","Diplusodon villosus",NA,"T. B. Cavalcanti",-15.92,-48.2
795,"NY","NY","00932242","Diplusodon burchellii",NA,"T. B. Cavalcanti",-13.6714,-47.9114
796,"NY","NY","00923978","Diplusodon rosmarinifolius",NA,"A. Lourteig",-15.758,-47.875
799,"NY","NY","00923988","Diplusodon rotundifolius",NA,"T. B. Cavalcanti",-18.2531772779915,-43.6004898201051
800,"NY","NY","00940267","Diplusodon foliosus",NA,"T. B. Cavalcanti",-14.7094988953584,-47.5248438047386
801,"NY","NY","00932207","Diplusodon ciliatiflorus",NA,"T. B. Cavalcanti",-13.8906,-48.1628
802,"NY","NY","445423","Diplusodon helianthemifolius","pemphoides","T. B. Cavalcanti",-12.15,-44.99
804,"NY","NY","00923968","Diplusodon ramosissimus",NA,"A. Lourteig",-15.6333,-47.8167
807,"NY","NY","00924081","Diplusodon virgatus",NA,"T. B. Cavalcanti",-14.72,-47.52
808,"NY","NY","00940298","Diplusodon hexander",NA,"A. Lourteig",-18.4293,-43.7215
809,"NY","NY","00940278","Diplusodon glaucescens",NA,"S. A. Graham",-18.5267824575878,-43.6691947274788
811,"NY","NY","00923990","Diplusodon rotundifolius",NA,"T. B. Cavalcanti",-18.2531772779915,-43.6004898201051
815,"NY","NY","00940245","Diplusodon ciliiflorus",NA,"A. Lourteig",-19.391522,-43.566908
816,"NY","NY","00923867","Diplusodon marginatus",NA,"T. B. Cavalcanti",-15.943423386237,-48.2554944263334
817,"NY","NY","00923823","Diplusodon lanceolatus",NA,"A. Lourteig",-17.99421,-47.76956
820,"NY","NY","445435","Diplusodon ulei",NA,"T. B. Cavalcanti",-13.53,-41.93
821,"NY","NY","00932240","Diplusodon burchellii",NA,"T. B. Cavalcanti",-13.6714,-47.9114
