country,major area,minor area,centroid (lat),centroid (long),distance (km)
Mexico,Zacatecas,Villa de Cos,23.53670302,-102.22781254,74.0599061047
Mexico,Zacatecas,Villa García,22.1088184,-101.91786588,16.2089268513
Mexico,Zacatecas,Villa González Ortega,22.53112226,-101.95915204,16.2742186067
Mexico,Zacatecas,Villa Hidalgo,22.39449491,-101.7266251,14.9093263278
Mexico,Zacatecas,Villanueva,22.24354484,-102.8635439,44.5509863236
Mexico,Zacatecas,Zacatecas,22.70351998,-102.68787847,18.9778201381
Martinique,Fort-de-France,Fort-de-France,14.63862078,-61.06876905,8.1413080563
Martinique,Fort-de-France,Le Lamentin,14.62570078,-60.99317476,7.5380063188
Martinique,Fort-de-France,Saint-Joseph,14.67660892,-61.04606976,6.580756596
Martinique,Fort-de-France,Schoelcher,14.64851186,-61.10211356,6.461033071
Martinique,Le Marin,Ducos,14.57609208,-60.9654986,4.3302083039
Martinique,Le Marin,Le Diamant,14.48694419,-61.01757297,5.0199864737
Martinique,Le Marin,Le François,14.60581541,-60.90642199,6.9260880992
Martinique,Le Marin,Le Marin,14.48279078,-60.85698035,6.063113606
Martinique,Le Marin,Le Vauclin,14.54379258,-60.8566676,6.1815472272
Martinique,Le Marin,Les Anses-d'Arlets,14.4993077,-61.07086949,5.3612737611
Martinique,Le Marin,Les Trois-îlets,14.52661163,-61.03759944,4.3308620443
Martinique,Le Marin,Rivière-Pilote,14.50559541,-60.89932663,5.7871420769
Martinique,Le Marin,Rivière-Salée,14.52213314,-60.96677475,4.9466390594
Martinique,Le Marin,Saint-Esprit,14.55625012,-60.92237023,3.6881285956
Martinique,Le Marin,Sainte-Anne,14.43646478,-60.85475485,5.5978878966
Martinique,Le Trinité,Basse-Pointe,14.68448271,-61.04642352,27.8322817884
Martinique,Le Trinité,Gros-Morne,14.71091443,-61.02713177,6.4714491528
Martinique,Le Trinité,L'Ajoupa-Bouillon,14.81610209,-61.12003761,3.6012828774
Martinique,Le Trinité,La Trinité,14.73785734,-60.95219083,9.4141273041
Martinique,Le Trinité,Le Lorrain,14.8029259,-61.07594982,6.3570622924
Martinique,Le Trinité,Le Marigot,14.78187872,-61.05036812,6.9866955487
Martinique,Le Trinité,Le Robert,14.67426097,-60.93679627,6.5323486285
Martinique,Le Trinité,Macouba,14.85122,-61.16570902,5.0148917158
Martinique,Le Trinité,Sainte-Marie,14.76857389,-61.01910692,6.1479866443
Martinique,Saint-Pierre,Bellefontaine,14.67629217,-61.14663712,2.9738555169
Martinique,Saint-Pierre,Case-Pilote,14.66002682,-61.12753398,3.6603897176
Martinique,Saint-Pierre,Fonds-Saint-Denis,14.72788929,-61.1175917,4.7203052187
Martinique,Saint-Pierre,Le Carbet,14.70909015,-61.16578132,4.3404698766
Martinique,Saint-Pierre,Le Morne-Rouge,14.77069109,-61.11925119,4.8959034117
Martinique,Saint-Pierre,Le Morne-Vert,14.70428741,-61.13546379,2.7200136485
Martinique,Saint-Pierre,Le Prêcheur,14.82142934,-61.20521241,4.6873595201
Martinique,Saint-Pierre,Saint-Pierre,14.77601604,-61.17184436,5.5498779697
Nicaragua,Atlántico Norte,Bonanza,14.06483838,-84.62127468,39.0286551178
Nicaragua,Atlántico Norte,Prinzapolka,13.46455939,-84.00718967,85.2684361396
Nicaragua,Atlántico Norte,Puerto Cabezas,14.23493895,-83.5325605,167.3347622134
Nicaragua,Atlántico Norte,Rosita,14.02438905,-84.14817849,70.4037082568
Nicaragua,Atlántico Norte,Siuna,13.61127684,-84.86688536,59.5483800486
Nicaragua,Atlántico Norte,Waslala,13.36448506,-85.29337972,29.2271875389
Nicaragua,Atlántico Norte,Waspán,14.57551143,-84.2293303,125.2755400099
Nicaragua,Atlántico Sur,Bluefields,11.55838823,-83.96850978,76.3597402851
Nicaragua,Atlántico Sur,Bocana de Paiwas,12.79997114,-84.87422462,38.7639143874
Nicaragua,Atlántico Sur,El Rama,12.29344498,-84.41114474,77.6539035767
Nicaragua,Atlántico Sur,Kukra Hill,12.29799985,-83.926219,36.2120820532
Nicaragua,Atlántico Sur,La Cruz de Río Grande,12.88886213,-84.32538765,58.6721833184
Nicaragua,Atlántico Sur,Laguna de Perlas,12.77496781,-83.78125901,105.3054605484
Nicaragua,Atlántico Sur,Muelle de los Bueyes,12.11615635,-84.61401545,32.1025824075
Nicaragua,Atlántico Sur,Nueva Guinea,11.69082203,-84.35785073,37.6254026438
Nicaragua,Boaco,Boaco,12.55864729,-85.48155123,29.1540223316
Nicaragua,Boaco,Camoapa,12.49138741,-85.24932924,41.1740005603
Nicaragua,Boaco,San José de los Remates,12.57384637,-85.77132587,17.0217445662
Nicaragua,Boaco,San Lorenzo,12.21770975,-85.70317754,21.7255307319
Nicaragua,Boaco,Santa Lucía,12.48179841,-85.71118112,9.1320293448
Nicaragua,Boaco,Teustepe,12.39668007,-85.83192949,19.757582538
Nicaragua,Carazo,Diriamba,11.72506849,-86.2686094,25.1561704556
Nicaragua,Carazo,Dolores,11.78069011,-86.2395759,9.9643199657
Nicaragua,Carazo,El Rosario,11.83510117,-86.15355465,3.6676821447
Nicaragua,Carazo,Jinotepe,11.71211045,-86.22367408,21.1778641981
Nicaragua,Carazo,La Conquista,11.71510336,-86.18629884,13.1257489133
Nicaragua,Carazo,La Paz de Carazo,11.82445067,-86.11224417,2.9587730607
Nicaragua,Carazo,San Marcos,11.89581753,-86.28038783,13.7233184146
Nicaragua,Chinandega,Chichigalpa,12.54278249,-87.03975595,17.5058837142
Nicaragua,Chinandega,Chinandega,12.71091882,-87.02385869,22.9064603339
Nicaragua,Chinandega,Cinco Pinos,13.21091769,-86.83795509,8.0961371548
Nicaragua,Chinandega,Corinto,12.49167381,-87.16546048,20.2517278116
Nicaragua,Chinandega,El Realejo,12.5630984,-87.19051906,8.855581158
Nicaragua,Chinandega,El Viejo,12.81493407,-87.39955764,42.3369835575
Nicaragua,Chinandega,Posoltega,12.58688333,-86.95342174,11.8149074066
Nicaragua,Chinandega,Puerto Morazán,12.87058525,-87.23408109,18.7402192315
Nicaragua,Chinandega,San Francisco del Norte,13.19617259,-86.75932407,12.2702964815
Nicaragua,Chinandega,San Pedro del Norte,13.23163841,-86.86200973,11.976692757
Nicaragua,Chinandega,Somotillo,12.97246072,-87.02230589,38.933923126
Nicaragua,Chinandega,Villanueva,12.90323318,-86.79437351,22.2435893642
Nicaragua,Chontales,Acoyapa,11.83936454,-85.12962435,27.5093486726
Nicaragua,Chontales,Comalapa,12.1421473,-85.55550267,24.5509502257
Nicaragua,Chontales,Juigalpa,12.09575539,-85.38705956,28.4755566288
Nicaragua,Chontales,La Libertad,12.35361344,-85.13445992,37.1587286657
Nicaragua,Chontales,San Pedro de Lóvago,12.14183034,-85.11443164,29.3600271696
Nicaragua,Chontales,Santo Domingo,12.38104952,-84.95390779,23.826102601
Nicaragua,Chontales,Santo Tomás,12.11795347,-84.96103859,26.09209182
Nicaragua,Chontales,Villa Sandino,11.96966436,-84.82988865,28.844676498
Nicaragua,Estelí,Condega,13.3387294,-86.33509588,16.777910773
Nicaragua,Estelí,Estelí,13.13192319,-86.34574228,20.7201839798
Nicaragua,Estelí,La Trinidad,12.99611486,-86.21485714,13.1445854988
Nicaragua,Estelí,Pueblo Nuevo,13.34959535,-86.51734688,12.4920826086
Nicaragua,Estelí,San Juan de Limay,13.18493553,-86.59636659,18.7230749462
Nicaragua,Estelí,San Nicolás,12.91606022,-86.35096468,11.3348532841
Nicaragua,Granada,Diriá,11.85782097,-86.06064209,4.9892084057
Nicaragua,Granada,Diriomo,11.84548277,-86.0293582,5.8319513547
Nicaragua,Granada,Granada,11.96118539,-85.93491515,26.1215298092
Nicaragua,Granada,Nandaime,11.70774183,-86.00854203,24.2835692575
Nicaragua,Jinotega,El Cuá,13.91195216,-85.25493307,90.8790797907
Nicaragua,Jinotega,Jinotega,13.16475354,-85.90491791,28.1715380038
Nicaragua,Jinotega,La Concordia,13.16701667,-86.18114244,9.6837120174
Nicaragua,Jinotega,San Rafael del Norte,13.26671305,-86.07397129,26.9134605699
Nicaragua,Jinotega,San Sebastián de Yalí,13.33053232,-86.16239956,14.5214808203
Nicaragua,Jinotega,Santa María de Pantasma,13.39826575,-85.91532829,18.1974612586
Nicaragua,Jinotega,Wiwilí,13.85369726,-85.59315364,68.4885927979
Nicaragua,Lago Nicaragua,Lago de Nicaragua,11.51822137,-85.40339237,92.1035339114
Nicaragua,León,Achuapa,13.04654657,-86.59864427,16.0144915426
Nicaragua,León,El Jicaral,12.63204375,-86.37780622,19.5172397423
Nicaragua,León,El Sauce,12.89041408,-86.5381432,24.2190742533
Nicaragua,León,La Paz Centro,12.42517178,-86.60888961,28.4130176912
Nicaragua,León,Larreynaga-Malpaisillo,12.66274207,-86.60607674,23.8007758627
Nicaragua,León,León,12.39930138,-86.87774071,26.6591829752
Nicaragua,León,Nagarote,12.17963903,-86.64196496,19.864116463
Nicaragua,León,Quezalguaque,12.54590592,-86.91926458,11.539915906
Nicaragua,León,Santa Rosa del Peñón,12.81548931,-86.35612156,11.0905659008
Nicaragua,León,Telica,12.60003425,-86.80702414,16.8353648203
Nicaragua,Madriz,Las Sabanas,13.33551765,-86.65111422,7.272940122
Nicaragua,Madriz,Palacagüina,13.45831703,-86.39852651,10.3519530136
Nicaragua,Madriz,San José de Cusmapa,13.26967501,-86.68412308,8.3284385246
Nicaragua,Madriz,San Juan del Río Coco,13.51923642,-86.15079893,11.7249195955
Nicaragua,Madriz,San Lucas,13.40487485,-86.64925181,12.0199978498
Nicaragua,Madriz,Somoto,13.53288468,-86.64681219,19.1861544461
Nicaragua,Madriz,Telpaneca,13.49916291,-86.27634573,14.037156025
Nicaragua,Madriz,Totogalpa,13.55376986,-86.46652485,10.276349837
Nicaragua,Madriz,Yalagüina,13.47789752,-86.4895507,6.6302943881
Nicaragua,Managua,Lago de Managua,12.31752165,-86.3366173,32.3125434294
Nicaragua,Managua,Managua,12.04729195,-86.30536795,20.6329625397
Nicaragua,Managua,Mateare,12.21300724,-86.42183362,14.7657837673
Nicaragua,Managua,San Francisco Libre,12.4851108,-86.22460546,24.9237993271
Nicaragua,Managua,San Rafael del Sur,11.8488488,-86.45833199,15.2497428593
Nicaragua,Managua,Ticuantepe,11.99653391,-86.21144481,5.5096818268
Nicaragua,Managua,Tipitapa,12.3183077,-86.01825401,30.8148723674
Nicaragua,Managua,Villa Carlos Fonseca,12.02555302,-86.52588396,18.9261636151
Nicaragua,Masaya,Catarina,11.91096893,-86.06748404,3.1982932838
Nicaragua,Masaya,La Concepción,11.95352214,-86.20504521,10.0342084184
Nicaragua,Masaya,Masatepe,11.90473459,-86.14590043,7.9548655673
Nicaragua,Masaya,Masaya,11.99915595,-86.0596572,14.665795582
Nicaragua,Masaya,Nandasmo,11.90651662,-86.1134566,4.0516468141
Nicaragua,Masaya,Nindirí,12.04138044,-86.13759508,10.3059630847
Nicaragua,Masaya,Niquinohomo,11.86538519,-86.0911679,4.3080229807
Nicaragua,Masaya,San Juan de Oriente,11.89334783,-86.06516635,2.8488684543
Nicaragua,Masaya,Tisma,12.07516024,-86.01855999,9.220121181
Nicaragua,Matagalpa,Ciudad Darío,12.68871832,-86.11251483,28.2748596406
Nicaragua,Matagalpa,Esquipulas,12.67309666,-85.75122883,13.9994226573
Nicaragua,Matagalpa,Matagalpa,12.90487813,-85.8960253,26.5172365896
Nicaragua,Matagalpa,Matiguás,12.86635466,-85.41786288,40.6305610318
Nicaragua,Matagalpa,Muy Muy,12.72944067,-85.58746659,19.4443572053
Nicaragua,Matagalpa,Rancho Grande,13.20081226,-85.49155559,22.9586229056
Nicaragua,Matagalpa,Río Blanco,13.06205181,-85.03206426,38.8659119009
Nicaragua,Matagalpa,Sébaco,12.89435109,-86.07637748,16.4481209524
Nicaragua,Matagalpa,San Dionisio,12.76112175,-85.85527197,10.9537716552
Nicaragua,Matagalpa,San Isidro,12.90715354,-86.18030876,11.8631807261
Nicaragua,Matagalpa,San Ramón,12.92306776,-85.73271084,19.0238851395
Nicaragua,Matagalpa,Terrabona,12.69673876,-85.93659084,13.8609113149
Nicaragua,Matagalpa,Tuma-La Dalia,13.12099136,-85.67192264,16.9949414038
Nicaragua,Nueva Segovia,Ciudad Antigua,13.61704477,-86.2785287,12.4690775435
Nicaragua,Nueva Segovia,Ciudad Sandino,13.71312566,-86.12706802,15.9025046902
Nicaragua,Nueva Segovia,Dipilto,13.73521254,-86.50944138,8.3413041077
Nicaragua,Nueva Segovia,Jalapa,13.92403018,-86.08497998,19.0263746935
Nicaragua,Nueva Segovia,Macuelizo,13.68891402,-86.60194321,13.7201401407
Nicaragua,Nueva Segovia,Mozonte,13.68126158,-86.40759618,14.1567599563
Nicaragua,Nueva Segovia,Murra,13.78238357,-85.94680444,17.8441035313
Nicaragua,Nueva Segovia,Ocotal,13.63514616,-86.49503079,9.7410512019
Nicaragua,Nueva Segovia,Quilalí,13.57434599,-86.0226927,17.4815971731
Nicaragua,Nueva Segovia,San Fernando,13.76285381,-86.27646385,18.1132719222
Nicaragua,Nueva Segovia,Santa María,13.72084928,-86.71393951,10.6074199079
Nicaragua,Río San Juan,El Almendro,11.69683321,-84.70766067,22.3864950139
Nicaragua,Río San Juan,Morrito,11.62729106,-84.94781172,22.0266038536
Nicaragua,Río San Juan,San Carlos,11.11216921,-84.50429134,75.2245100959
Nicaragua,Río San Juan,San Juan del Norte,10.9022079,-83.92654422,30.1652690677
Nicaragua,Río San Juan,San Miguelito,11.42405634,-84.71492782,28.6835002865
Nicaragua,Rivas,Altagracia,11.47291474,-85.56039554,13.7925999172
Nicaragua,Rivas,Belén,11.55717212,-85.97617577,18.3924932599
Nicaragua,Rivas,Buenos Aires,11.5481356,-85.84403882,15.7375211169
Nicaragua,Rivas,Moyogalpa,11.50696011,-85.67663701,7.3893890131
Nicaragua,Rivas,Potosí,11.57627636,-85.89158934,12.6306479626
Nicaragua,Rivas,Rivas,11.3905075,-85.85577568,9.9591501051
Nicaragua,Rivas,San Jorge,11.41024596,-85.79270904,5.1145330175
Nicaragua,Rivas,Tola,11.31476597,-85.83888202,76.9991741661
Panama,Bocas del Toro,Bocas del Toro,9.21613228,-82.25022603,36.7218639736
Panama,Bocas del Toro,Changuinola,9.22956594,-82.64019647,54.3709681415
Panama,Bocas del Toro,Chiriquí Grande,8.97284091,-82.19114281,22.9263258848
Panama,Chiriquí,Alanje,8.37695541,-82.6197728,21.4468427654
Panama,Chiriquí,Barú,8.32054761,-82.88237966,34.2269198962
Panama,Chiriquí,Boquerón,8.61225585,-82.5782612,20.7817474388
Panama,Chiriquí,Boquete,8.75145894,-82.3996757,21.0902469507
Panama,Chiriquí,Bugaba,8.64977067,-82.68230283,30.8238379542
Panama,Chiriquí,David,8.42821955,-82.39177276,41.5927811228
Panama,Chiriquí,Dolega,8.61541863,-82.46338756,19.8369295313
Panama,Chiriquí,Gualaca,8.59650491,-82.22835028,20.8091366978
Panama,Chiriquí,Remedios,8.22190081,-81.79014875,11.3962915106
Panama,Chiriquí,Renacimiento,8.74099669,-82.7946921,21.2225137898
Panama,Chiriquí,San Félix,8.25211043,-81.89606524,13.4949408819
Panama,Chiriquí,San Lorenzo,8.30695926,-82.11453547,61.536060321
Panama,Chiriquí,Tolé,8.19978821,-81.64558839,23.9083953161
Panama,Coclé,Aguadulce,8.20114049,-80.58814268,16.757703058
Panama,Coclé,Antón,8.44163932,-80.20154253,26.2038428483
Panama,Coclé,La Pintada,8.70721152,-80.53341803,26.7126047485
Panama,Coclé,Natá,8.39642698,-80.5851956,31.8243182433
Panama,Coclé,Olá,8.496188,-80.65988404,18.373695701
Panama,Coclé,Penonomé,8.66560865,-80.30912693,45.6122136819
Panama,Colón,Chagres,9.12754123,-80.11692474,20.0188380975
Panama,Colón,Colón,9.2557048,-79.8009479,43.0582249449
Panama,Colón,Donoso,8.96706645,-80.51927838,43.9858691929
Panama,Colón,Lago Gatún,9.17726314,-79.90674399,26.4269576761
Panama,Colón,Portobelo,9.49506022,-79.64409232,20.8237335451
Panama,Colón,Santa Isabel,9.50209205,-79.29868808,31.8483101084
Panama,Darién,Chepigana,8.11894679,-78.07160673,102.2591833148
Panama,Darién,Pinogana,8.24571738,-77.68573766,101.9862027728
Panama,Emberá,Cémaco,8.41986901,-77.59796131,47.7798227792
Panama,Emberá,Sambú,7.82474794,-78.12961127,30.8473444767
Panama,Herrera,Chitré,7.97166307,-80.44522332,9.4116250371
Panama,Herrera,Las Minas,7.71202463,-80.80198538,18.507753546
Panama,Herrera,Los Pozos,7.67075707,-80.67778711,18.9287331322
Panama,Herrera,Ocú,7.91188062,-80.80663088,23.9376949773
Panama,Herrera,Parita,8.01830501,-80.57261232,13.9073091439
Panama,Herrera,Pesé,7.87671295,-80.61960424,14.734420724
Panama,Herrera,Santa María,8.08361519,-80.67331856,13.5022637868
Panama,Kuna Yala,Kuna Yala,9.17479619,-78.31549502,119.6821567602
Panama,Los Santos,Guararé,7.77241047,-80.35043217,17.3624688006
Panama,Los Santos,Las Tablas,7.63948516,-80.30572022,25.3683292305
Panama,Los Santos,Los Santos,7.85983347,-80.43433407,50.328213502
Panama,Los Santos,Macaracas,7.63593428,-80.54714965,24.4293681232
Panama,Los Santos,Pedasí,7.50738048,-80.10708357,18.6803257782
Panama,Los Santos,Pocrí,7.63043854,-80.15685215,14.1714574072
Panama,Los Santos,Tonosí,7.40506847,-80.50429708,33.3276920524
Panama,Ngöbe Buglé,Ñürüm,8.46683059,-81.4126417,38.6888950565
Panama,Ngöbe Buglé,Besiko,8.53152625,-82.02578164,28.6701790991
Panama,Ngöbe Buglé,Kankintú,8.78992841,-81.96986781,57.1485381585
Panama,Ngöbe Buglé,Kusapín,8.77595277,-81.51901745,63.4705554334
Panama,Ngöbe Buglé,Müna,8.44258903,-81.62489789,27.1992314665
Panama,Ngöbe Buglé,Mironó,8.46116541,-81.86788333,23.1935236113
Panama,Ngöbe Buglé,Nole Duima,8.41167767,-81.78347516,19.067583721
Panama,Panamá Oeste,Arraiján,8.98674012,-79.68404294,19.3380294914
Panama,Panamá Oeste,Capira,8.7961645,-79.99423951,31.2322940394
Panama,Panamá Oeste,Chame,8.62079738,-79.9134826,23.9766141767
Panama,Panamá Oeste,La Chorrera,8.95988851,-79.8595965,25.1168109507
Panama,Panamá Oeste,Lago Gatún,9.12102592,-79.88734455,15.1337706818
Panama,Panamá Oeste,San Carlos,8.52453985,-80.02600594,14.4400953986
Panama,Panamá Oeste,Taboga,8.72905792,-79.56493972,18.1356164696
Panama,Panamá,Balboa,8.37066901,-78.95133723,41.580349808
Panama,Panamá,Chepo,9.10397197,-78.64526938,75.1633381486
Panama,Panamá,Chimán,8.7733084,-78.64236206,53.2634401821
Panama,Panamá,Lago Alajuela,9.25061379,-79.58038564,12.5839936781
Panama,Panamá,Lago Bayano,9.13550786,-78.69673993,27.8365094695
Panama,Panamá,Panamá,9.21348448,-79.42222402,37.4183087311
Panama,Panamá,San Miguelito,9.059186,-79.48411631,6.4096308566
Panama,Veraguas,Atalaya,8.0221647,-80.88507906,9.5966083574
Panama,Veraguas,Cañazas,8.37205203,-81.27455918,25.5407497457
Panama,Veraguas,Calobre,8.35576931,-80.80733416,28.3546622641
Panama,Veraguas,La Mesa,8.18733063,-81.20945703,21.1876066122
Panama,Veraguas,Las Palmas,8.08030423,-81.50699755,42.4480374929
Panama,Veraguas,Montijo,7.49355128,-81.10412612,127.8935443633
Panama,Veraguas,Río de Jesús,7.96357279,-81.13852527,17.2522601499
Panama,Veraguas,San Francisco,8.31936979,-80.98026094,26.0379427354
Panama,Veraguas,Santa Fe,8.65087022,-80.99247829,38.8460595338
Panama,Veraguas,Santiago,8.03895303,-80.95057975,35.2388474725
Panama,Veraguas,Soná,7.87166428,-81.33620558,38.9332199796
Peru,Amazonas,Bagua,-5.07764293,-78.40310631,72.0306874625
Peru,Amazonas,Bongará,-5.68154446,-77.86633813,65.8604856044
Peru,Amazonas,Chachapoyas,-6.43754565,-77.77429437,64.0746776201
Peru,Amazonas,Condorcanqui,-4.17591899,-78.03256729,138.7647372623
Peru,Amazonas,Luya,-6.30756462,-78.09616329,50.4251145816
Peru,Amazonas,Rodríguez de Mendoza,-6.37667808,-77.44743861,41.8024248902
Peru,Amazonas,Utcubamba,-5.76118957,-78.32145476,58.8707140872
Peru,Ancash,Aija,-9.78430168,-77.67733403,31.1186719423
Peru,Ancash,Antonio Raymondi,-9.13192624,-77.0532974,19.1843495427
Peru,Ancash,Asunción,-9.18984785,-77.39875347,17.3026720836
Peru,Ancash,Bolognesi,-10.10655504,-77.15052491,64.5626941238
Peru,Ancash,Carhuaz,-9.29057527,-77.56893329,28.0255193984
Peru,Ancash,Carlos Fermin Fitzcarrald,-9.04420646,-77.24233505,19.4148105733
Peru,Ancash,Casma,-9.4852371,-78.18692568,34.7633756441
Peru,Ancash,Corongo,-8.56761424,-77.8819268,27.8865923826
Peru,Ancash,Huaraz,-9.56118248,-77.64620339,45.6324176657
Peru,Ancash,Huari,-9.43358855,-77.08189744,46.180718679
Peru,Ancash,Huarmey,-10.0942092,-77.92748469,57.7092493557
Peru,Ancash,Huaylas,-8.94355875,-77.82831906,40.7692866827
Peru,Ancash,Mariscal Luzuriaga,-8.87006509,-77.34027327,26.9056305194
Peru,Ancash,Ocros,-10.48647635,-77.43023021,38.0203981293
Peru,Ancash,Pallasca,-8.31711527,-77.90131325,52.5618529772
Peru,Ancash,Pomabamba,-8.72057338,-77.43561655,26.3116088184
Peru,Ancash,Recuay,-9.95085995,-77.42612531,39.8599806805
Peru,Ancash,Santa,-8.9695835,-78.28919479,46.756154189
Peru,Ancash,Sihuas,-8.48429165,-77.5851582,30.4024303114
Peru,Ancash,Yungay,-9.20133472,-77.74284372,48.8028261083
Peru,Apurímac,Abancay,-13.73269691,-72.83449694,48.2501171659
Peru,Apurímac,Andahuaylas,-13.82912203,-73.39265356,80.4573694736
Peru,Apurímac,Antabamba,-14.43711679,-72.73670431,49.0665710314
Peru,Apurímac,Aymaraes,-14.34102297,-73.24774971,61.3387461631
Peru,Apurímac,Chincheros,-13.47143653,-73.67020847,34.8308585587
Peru,Apurímac,Cotabambas,-14.01846855,-72.26991926,47.3755745531
Peru,Apurímac,Grau,-14.06099127,-72.62256869,37.2897872548
Peru,Arequipa,Arequipa,-16.33880971,-71.5991779,92.98946693
Peru,Arequipa,Camaná,-16.41667908,-72.75013945,82.4348292934
Peru,Arequipa,Caravelí,-15.68884448,-73.96396169,121.8653103232
Peru,Arequipa,Castilla,-15.65634872,-72.31838661,99.2096550858
Peru,Arequipa,Caylloma,-15.57620442,-71.58224758,93.7574377215
Peru,Arequipa,Condesuyos,-15.59719979,-72.73087862,133.6432354428
Peru,Arequipa,Islay,-16.96113058,-71.72156708,55.1902960407
Peru,Arequipa,La Unión,-15.06533023,-72.80419781,65.7481093212
Peru,Ayacucho,Cangallo,-13.49946285,-74.48694169,51.4860324629
Peru,Ayacucho,Huamanga,-13.2711366,-74.23022281,49.5062012024
Peru,Ayacucho,Huanca Sancos,-13.94389145,-74.46064383,39.6369252615
Peru,Ayacucho,Huanta,-12.56540224,-74.17458099,56.7310486302
Peru,Ayacucho,La Mar,-13.04401798,-73.72594824,71.6947944781
Peru,Ayacucho,Lucanas,-14.61603686,-74.34597296,95.224806042
Peru,Ayacucho,Parinacochas,-15.03179143,-73.634848,90.2082904279
Peru,Ayacucho,Paucar del Sara Sara,-15.1226907,-73.26198002,39.8615723375
Peru,Ayacucho,Sucre,-14.12470066,-73.73208339,40.2227109352
Peru,Ayacucho,Victor Fajardo,-13.78736381,-74.24896813,62.0905049571
Peru,Ayacucho,Vilcas Huamán,-13.65420719,-73.89905308,31.7553349336
Peru,Cajamarca,Cajabamba,-7.54030735,-78.09893003,40.2094853495
Peru,Cajamarca,Cajamarca,-7.19775882,-78.46855424,44.8043559657
Peru,Cajamarca,Celendín,-6.80729389,-78.2041425,47.2539076591
