datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2020-12-11 11:44:22-03"	UFMG	BHCB	151497	"Cattleya crispata"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"						s.n.		"Mota, RC da"	2011	06	28			"Southern America"	Brasil	"Minas Gerais"	Mariana	"Mina de Fábrica Nova, Ampliação da mina de Fábrica Nova"	-43.435833	-20.199722					0	0									"Campo Rupestre Ferruginoso; Erva rupícola"	
"2020-12-11 11:44:22-03"	UFMG	BHCB	152424	"Cattleya crispata"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"		2015	12			20		"Borsali, EF; Kamino, LHY; Oliveira, CT; Maruyama, A"	2010	08	14			"Southern America"	Brasil	"Minas Gerais"	"Rio Acima"	"Serra do Gandarela"	-43.684722	-20.091944					1633	1633									"Herbácea, ca. 0,4m. Flores amarelas; Coletada em canga"	BHCB022124
"2020-12-11 11:44:22-03"	UFMG	BHCB	15888	"Cattleya crispata"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"		2015				228		"Braga, MMN"	1988	07	24			"Southern America"	Brasil	"Minas Gerais"	"Rio Preto"		0	0	-43.8278007507324	-22.0891990661621	20815		0	0									"Herbáceo; campo rupestre"	BHCB026897
"2020-12-11 11:44:22-03"	UFMG	BHCB	180213	"Cattleya crispata"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"		2015	08	22		3354		"Batista, JAN"	2015	08	22			"Southern America"	Brasil	"Minas Gerais"	Caeté	"Serra da Piedade, Base da serra"	-43.675278	-19.819444					1435	1435									"Coordenadas aproximadas inferidas a partir do Google Earth.; Erva terrestre. Ocasional. Flores amarelas; face externa das sépalas com ápice avermelhado.; Em canga. Crescendo em fissuras entre pedras."	BHCB032347
"2020-12-11 11:44:22-03"	UFMG	BHCB	186696	"Cattleya crispata"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"		2016	08	24		s.n.		"Vidal, CV"	2016	07	20			"Southern America"	Brasil	"Minas Gerais"	Mariana		-43.423889	-20.154444					901	901									"Campo Rupestre sobre Formação Ferrífera"	BHCB186696
"2020-12-11 11:44:22-03"	UFMG	BHCB	186759	"Cattleya crispata"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"		2017	02	14		1323		"Rocha, MJR; Giorni, VT"	2017	02	07			"Southern America"	Brasil	"Minas Gerais"	"Itambé do Mato Dentro"		-43.2725	-19.428333					0	0									"Herbácea, ca 0,4m. de altura. Flores amarelas; Campo rupestre"	BHCB186759
"2020-12-11 11:44:22-03"	UFMG	BHCB	190479	"Cattleya crispata"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"						602		"Quaresma, AS; Oliveira, CT"	2017	05	17			"Southern America"	Brasil	"Minas Gerais"	"Conceição do Mato Dentro"		0	0	-43.4249992370605	-19.0372009277344	60318		0	0									"Erva ca. 50 cm alt. Flores amarelas.; Campo rupestre ferruginoso. Fenda de rocha."	BHCB190479
"2020-12-11 11:44:22-03"	UFMG	BHCB	190933	"Cattleya crispata"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"						s.n.		"Vidal, CV"	2018	05	22			"Southern America"	Brasil	"Minas Gerais"	Mariana	"Complexo Germano"	-43.535	-20.193889					1046	1046									"Campo Rupestre sobre Canga"	BHCB190933
"2020-12-11 11:44:22-03"	UFMG	BHCB	190936	"Cattleya crispata"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"						s.n.		"Vidal, CV"	2018	05	22			"Southern America"	Brasil	"Minas Gerais"	Mariana	"Complexo Germano"	-43.535833	-20.188056					1200	1200									"Campo Rupestre sobre Canga"	BHCB190936
"2020-12-11 11:44:22-03"	UFMG	BHCB	196052	"Cattleya crispata"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"		2017	07	19		46		"Lopes, ADC; Stehmann, JR"	2017	07	13			"Southern America"	Brasil	"Minas Gerais"	"Belo Horizonte"	"Parque da Serra do Curral, Trilha ecológica na crista da Serra"	-43.9075	-19.957778					1392	1392									"Erva, ca. 37 cm de altura. Rupícola. Folhas verde-arroxeadas. Flores amarelas.; Canga"	BHCB196052
"2020-12-11 11:44:22-03"	UFMG	BHCB	197204	"Cattleya crispata"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"		2019	02			s.n.		"Vidal, CV; Wardil, MV"	2018	05	08			"Southern America"	Brasil	"Minas Gerais"	Mariana		-43.496472	-20.147694					1085	1085									"Herbácea rupícola; Campo rupestre ferruginoso"	BHCB197204
"2020-12-11 11:44:22-03"	UFMG	BHCB	24664	"Cattleya crispata"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"		2017	06	20		890		"Pereira, M; Lucca, M"	1992	08	27			"Southern America"	Brasil	"Minas Gerais"	"Santana do Riacho"	"Serra do Cipó, Coletada a 3 km da portaria Alto Palácio do IBAMA na região das Canelas de Ema Gigantes."	0	0	-43.7144012451172	-19.1688995361328	26557		0	0									"Herbáceo. Flores amarelas.; Campo rupestre (afloramento rochoso)."	BHCB015015
"2020-12-11 11:44:22-03"	UFMG	BHCB	25530	"Cattleya crispata"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"						11419		"Duarte, AP"	1969	03	21			"Southern America"	Brasil	"Minas Gerais"	Moeda	"Serra da Moeda"	0	0	-44.0527992248535	-20.3330993652344	14750		0	0									"planta em formação de canga."	
"2020-12-11 11:44:22-03"	UFMG	BHCB	27982	"Cattleya crispata"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"		2015				135		"Reis, CL"	1989	10	28			"Southern America"	Brasil	"Minas Gerais"	"São Tomé das Letras"		0	0	-44.9852981567383	-21.7222003936768	16076		0	0									"Rupícola.; campo rupestre em quartzito"	BHCB025970
"2020-12-11 11:44:22-03"	UFMG	BHCB	4963	"Cattleya crispata"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"		2015				977		"Grandi, TSM; et al."	1982	04	28			"Southern America"	Brasil	"Minas Gerais"	"Nova Lima"	"Morro do Chapéu"	0	0	-43.8466987609863	-19.9855995178223	29211		1260	1260									"Rupícola. Flores róseo- lilás.; campo rupestre"	BHCB026875
"2020-12-11 11:44:22-03"	UFMG	BHCB	6325	"Cattleya crispata"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"						1904		"Grandi, TSM; et al."	1985	08	15			"Southern America"	Brasil	"Minas Gerais"	Caeté	"Serra da Piedade"	0	0	-43.6697006225586	-19.8799991607666	22051		1670	1670									"campo rupestre; herbáceo"	
"2020-12-11 11:44:22-03"	UFMG	BHCB	64006	"Cattleya crispata"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"		2015	05	27		9169		"Barreto, HLM"	1937	08	09			"Southern America"	Brasil	"Minas Gerais"	"Ouro Preto"	"Serra de Ouro Preto"	0	0	-43.5080986022949	-20.2875003814697	44599		0	0									"Herbácea 0.80. Flôr amarela; Nas pedras."	BHCB026876
"2020-12-11 11:44:22-03"	UFMG	BHCB	75901	"Cattleya crispata"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"						183		"Oliveira, AM; Stehmann, JR; Mota, RC da"	2002	12	16			"Southern America"	Brasil	"Minas Gerais"	"Barão de Cocais"	"Mirante, Mina do Brucutú/CVRD."	0	0	-43.4872016906738	-19.94580078125	21378		1063	1063									"em canga encouraçada. Frutos verdes, manchas vináceas."	
"2020-12-11 11:44:22-03"	UFMG	BHCB	79682	"Cattleya crispata"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"						771		"Viana, PL"	2002	08	16			"Southern America"	Brasil	"Minas Gerais"	Brumadinho	"Retiro das Pedras, Serra da Calçada."	0	0	-44.1996994018555	-20.1432991027832	26639		1400	1400									"Erva rupícola em transição da canga couraçada para capão."	
"2020-12-11 11:44:22-03"	UFMG	BHCB	9069	"Cattleya crispata"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"		2015				s.n.		"Souza, HC de"	1986	10	14			"Southern America"	Brasil	"Minas Gerais"	"Lima Duarte"	"P.E. do Ibitipoca"	0	0	-43.793098449707	-21.8425006866455	30417		0	0									"flores amarelas"	BHCB026908
"2020-12-11 11:44:22-03"	UFMG	BHCB	92466	"Cattleya crispata"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"		2011	11	13		2587		"Mota, RC da; et al."	2003	07	01			"Southern America"	Brasil	"Minas Gerais"	"Conceição do Mato Dentro"	"Parque Natural Municipal do Ribeirão do Campo"	0	0	-43.4249992370605	-19.0372009277344	60318		0	0									"Atualizado segundo World Checklist Of Orchidaceae (Royal Botanic Gardens Kew); Erva rupestre; lobos laterais do labelo lilás claro, cristas do mesmo amareladas e ápice lilás, demais pétalas e sépalas lilases; Em campo rupestre"	BHCB025516
"2020-12-11 11:44:22-03"	UFMG	BHCB	97548	"Cattleya crispata"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"						23		"Vidal, CV"	2005	06	21			"Southern America"	Brasil	"Minas Gerais"	"Ouro Preto"	"Companhia Vale do Rio Doce - Mina de Fábrica."	0	0	-43.5080986022949	-20.2875003814697	44599		0	0									"Campo rupestre sobre canga; herbácea 60cm; flores rosa."	
"2020-12-11 11:44:22-03"	UFMG	BHCB	9837	"Cattleya crispata"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	crispata		"(Thunb.) Van den Berg"						29		"Reis, CC; et al."	1987	08	11			"Southern America"	Brasil	"Minas Gerais"	Moeda	"Serra da Moeda, Morro da Piedade."	0	0	-44.0527992248535	-20.3330993652344	14750		0	0									"campo rupestre, herbáceo. Sépalas, pétalas e labelo amarelos."	
"2020-12-11 11:44:22-03"	UFMG	BHCB	182221	"Cattleya esalqueana"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	esalqueana		"(Blumensch. ex Pabst) Van den Berg"		2017	07	20		1737		"Moreira, SN; França, M; Toledo, F; Knegt, R"	2015	06	05			"Southern America"	Brasil	"Minas Gerais"	"Conceição do Mato Dentro"	"Parque Estadual da Serra do Intendente"	-43.677222	-18.9425					0	0									"Erva terrícola até 5cm de altura. Flor creme amarelada.; Campo quartzítico. Solo arenoso."	BHCB037535
"2020-12-11 11:44:22-03"	UFMG	BHCB	20686	"Cattleya esalqueana"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	esalqueana		"(Blumensch. ex Pabst) Van den Berg"		2015				414		"Braga, MMN; Chaves, ALF"	1991	12	02			"Southern America"	Brasil	"Minas Gerais"	Diamantina	"coletada sobre rochas."	0	0	-43.6002998352051	-18.2493991851807	101169		0	0									"heliófilas. Flores amarelas; afloramento rochoso"	BHCB025969
"2020-12-11 11:44:22-03"	UFMG	BHCB	86822	"Cattleya esalqueana"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	esalqueana		"(Blumensch. ex Pabst) Van den Berg"		2016				1207		"Viana, PL; et al."	2003	10	30			"Southern America"	Brasil	"Minas Gerais"	"São Gonçalo do Rio Preto"	"P.E. do Rio Preto"	0	0	-43.3908004760742	-18.0041999816895	26697		0	0									"herbáceo; flor lilás; Campo rupestre"	BHCB029933
"2020-12-11 11:44:22-03"	UFMG	BHCB	27287	"Cattleya forbesii"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	forbesii		Lindl.						1199		"Cordeiro, J; Barbosa, E"	1994	11	23			"Southern America"	Brasil	Paraná	Paranaguá	Ipanema	0	0	-48.5092010498047	-25.5200004577637	24916		0	0									"Epífita, flor creme com labelo lilás pálido.; Restinga arbórea."	BHCB001095
"2020-12-11 11:44:22-03"	UFMG	BHCB	11736	"Cattleya fournieri"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	fournieri		"(Cogn.) Van den Berg"		2015				59		"Trindade, JA"	1987	05	24			"Southern America"	Brasil	"Minas Gerais"	"Catas Altas"	"Serra do Caraça, caminho para a Gruta do Pe. Caio."	0	0	-43.4075012207031	-20.0746994018555	11966		0	0									"herbáceo; Terreno úmido; campo rupestre"	BHCB025972
"2020-12-11 11:44:22-03"	UFMG	BHCB	27980	"Cattleya fournieri"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	fournieri		"(Cogn.) Van den Berg"		2015				s.n.		"Braga, MMN"	1989	09				"Southern America"	Brasil	"Minas Gerais"	"Catas Altas"	"Serra do Caraça"	0	0	-43.4075012207031	-20.0746994018555	11966		0	0									"Rupícola; campo rupestre."	BHCB025974
"2020-12-11 11:44:22-03"	UFMG	BHCB	125930	"Cattleya fournieri"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	fournieri		"(Cogn.) Van den Berg"		2015				4434		"Carmo, FF"	2009	03	16			"Southern America"	Brasil	"Minas Gerais"	"Rio Acima"	"Serra Água Limpa/QTZ"	-43.701389	-20.104472					1390	1390									"coletado em afloramento de quartzito."	BHCB025977
"2020-12-11 11:44:22-03"	UFMG	BHCB	137435	"Cattleya fournieri"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	fournieri		"(Cogn.) Van den Berg"		2015				22		"Lau, BL; Massensini Júnior, A; Carvalho, BM de"	2010	02	10			"Southern America"	Brasil	"Minas Gerais"	"Catas Altas"	"Campo de Fora"	0	0	-43.4075012207031	-20.0746994018555	11966		0	0									"flores cremes, ponta do labelo amarelo forte. População com variação na coloração do bulbo de verde a vermelho- acastanhado.; Rupícola, área de campo sujo"	BHCB025971
"2020-12-11 11:44:22-03"	UFMG	BHCB	145851	"Cattleya fournieri"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	fournieri		"(Cogn.) Van den Berg"		2017	06	20		117		"Mansur, T; Tameirão Neto, E"	2010	08	05			"Southern America"	Brasil	"Minas Gerais"	Caeté		-43.684167	-20.089167					1640	1640									"Campo rupestre sobre canga"	BHCB029926
"2020-12-11 11:44:22-03"	UFMG	BHCB	145852	"Cattleya fournieri"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	fournieri		"(Cogn.) Van den Berg"		2017	06	20		118		"Mansur, T; Tameirão Neto, E"	2010	08	05			"Southern America"	Brasil	"Minas Gerais"	Caeté		-43.684167	-20.089167					1640	1640									"Campo rupestre sobre canga"	
"2020-12-11 11:44:22-03"	UFMG	BHCB	149452	"Cattleya fournieri"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	fournieri		"(Cogn.) Van den Berg"		2015				4854		"Carmo, FF"	2009	07	25			"Southern America"	Brasil	"Minas Gerais"	Brumadinho	"P.E.S Rola Moça/QTZ"	-44.02675	-20.076861					1360	1360									"Afloramento de quartzito"	BHCB025978
"2020-12-11 11:44:22-03"	UFMG	BHCB	157459	"Cattleya fournieri"	PreservedSpecimen	Plantae	Monocotyledon			Orchidaceae	Cattleya	fournieri		"(Cogn.) Van den Berg"		2017	06	20		1588		"Souza, FS"	2012	03	27			"Southern America"	Brasil	"Minas Gerais"	"Barão de Cocais"	"Serra do Garimpo, Morraria do Cambotas, Fazenda Campestre, campo rupestre."	-43.515278	-19.887222					0	0									"Rupícola. Flores brancas com coluna amarela"	BHCB029915
