gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2575088194	StillImage	image/jpeg	http://data.huh.harvard.edu/bfda932f-f864-4805-af34-c143d6d5d7ac/image	http://data.huh.harvard.edu/bfda932f-f864-4805-af34-c143d6d5d7ac									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575087933	StillImage	image/jpeg	http://data.huh.harvard.edu/bf1180e8-352e-4b81-bf8d-ee09693f84b6/image	http://data.huh.harvard.edu/bf1180e8-352e-4b81-bf8d-ee09693f84b6									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575087614	StillImage	image/jpeg	http://data.huh.harvard.edu/bdb6762b-39da-45dc-b3ee-4c9265809ba3/image	http://data.huh.harvard.edu/bdb6762b-39da-45dc-b3ee-4c9265809ba3									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575087407	StillImage	image/jpeg	http://data.huh.harvard.edu/bddb56fc-c069-44b1-8d60-4c817b221025/image	http://data.huh.harvard.edu/bddb56fc-c069-44b1-8d60-4c817b221025									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575086768	StillImage	image/jpeg	http://data.huh.harvard.edu/bb1e671c-0b24-4598-8f39-586faac981b9/image	http://data.huh.harvard.edu/bb1e671c-0b24-4598-8f39-586faac981b9									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575086569	StillImage	image/jpeg	http://data.huh.harvard.edu/bb02a2c3-222c-41d8-8da9-608e952f97f4/image	http://data.huh.harvard.edu/bb02a2c3-222c-41d8-8da9-608e952f97f4									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575086390	StillImage	image/jpeg	http://data.huh.harvard.edu/ba9945a0-1576-4a6e-af7d-62b3432d7d8c/image	http://data.huh.harvard.edu/ba9945a0-1576-4a6e-af7d-62b3432d7d8c									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575086140	StillImage	image/jpeg	http://data.huh.harvard.edu/b9b1037f-0895-4545-8f02-2d757ac38d2c/image	http://data.huh.harvard.edu/b9b1037f-0895-4545-8f02-2d757ac38d2c									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575085038	StillImage	image/jpeg	http://data.huh.harvard.edu/b6dcc825-2c70-4f99-b330-72718f0f7020/image	http://data.huh.harvard.edu/b6dcc825-2c70-4f99-b330-72718f0f7020									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575083259	StillImage	image/jpeg	http://data.huh.harvard.edu/b1ab26aa-950d-46ad-a937-b0bde67510aa/image	http://data.huh.harvard.edu/b1ab26aa-950d-46ad-a937-b0bde67510aa									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575083157	StillImage	image/jpeg	http://data.huh.harvard.edu/b1935dbb-5aa6-4c5a-9d8f-c42abf5a173f/image	http://data.huh.harvard.edu/b1935dbb-5aa6-4c5a-9d8f-c42abf5a173f									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575082281	StillImage	image/jpeg	http://data.huh.harvard.edu/ae27ad66-2ede-4218-9ce4-9513cb38aaff/image	http://data.huh.harvard.edu/ae27ad66-2ede-4218-9ce4-9513cb38aaff									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575081802	StillImage	image/jpeg	http://data.huh.harvard.edu/ad9bfb9f-f8d2-4059-80f3-7a9b75f59b71/image	http://data.huh.harvard.edu/ad9bfb9f-f8d2-4059-80f3-7a9b75f59b71									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575081300	StillImage	image/jpeg	http://data.huh.harvard.edu/ac244979-4cc8-49af-9fa3-74ded3654325/image	http://data.huh.harvard.edu/ac244979-4cc8-49af-9fa3-74ded3654325									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575081081	StillImage	image/jpeg	http://data.huh.harvard.edu/aafe9bed-612f-4938-bd01-e06881c6ed43/image	http://data.huh.harvard.edu/aafe9bed-612f-4938-bd01-e06881c6ed43									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575080957	StillImage	image/jpeg	http://data.huh.harvard.edu/aab5bf08-7d43-449a-bf1e-a1e55253a293/image	http://data.huh.harvard.edu/aab5bf08-7d43-449a-bf1e-a1e55253a293									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575080827	StillImage	image/jpeg	http://data.huh.harvard.edu/aa8976f7-d442-4ecf-b5a5-0020c76d39b9/image	http://data.huh.harvard.edu/aa8976f7-d442-4ecf-b5a5-0020c76d39b9									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575080729	StillImage	image/jpeg	http://data.huh.harvard.edu/a9a68f63-ffce-4f06-b296-f0b8421ad0d7/image	http://data.huh.harvard.edu/a9a68f63-ffce-4f06-b296-f0b8421ad0d7									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575080656	StillImage	image/jpeg	http://data.huh.harvard.edu/aa7076d8-90ba-48f5-b486-5f9c840cdd66/image	http://data.huh.harvard.edu/aa7076d8-90ba-48f5-b486-5f9c840cdd66									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575079572	StillImage	image/jpeg	http://data.huh.harvard.edu/a6f0338b-791d-44e6-ab87-10938b364bb2/image	http://data.huh.harvard.edu/a6f0338b-791d-44e6-ab87-10938b364bb2									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575079558	StillImage	image/jpeg	http://data.huh.harvard.edu/a6d6ef10-d5f7-459e-b856-6b075443d563/image	http://data.huh.harvard.edu/a6d6ef10-d5f7-459e-b856-6b075443d563									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575079025	StillImage	image/jpeg	http://data.huh.harvard.edu/a5ab1993-e452-416f-a9d3-29837039cf01/image	http://data.huh.harvard.edu/a5ab1993-e452-416f-a9d3-29837039cf01									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575078766	StillImage	image/jpeg	http://data.huh.harvard.edu/a481dfa4-b392-4742-b4fb-9772048f2c9c/image	http://data.huh.harvard.edu/a481dfa4-b392-4742-b4fb-9772048f2c9c									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575078118	StillImage	image/jpeg	http://data.huh.harvard.edu/a339014d-0d2a-41c2-9fda-d206e25fbf5f/image	http://data.huh.harvard.edu/a339014d-0d2a-41c2-9fda-d206e25fbf5f									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575077230	StillImage	image/jpeg	http://data.huh.harvard.edu/a030e206-1387-4664-adf5-498c3823395c/image	http://data.huh.harvard.edu/a030e206-1387-4664-adf5-498c3823395c									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575077034	StillImage	image/jpeg	http://data.huh.harvard.edu/9fe00328-f67e-49f8-86a0-5dd73100b5ae/image	http://data.huh.harvard.edu/9fe00328-f67e-49f8-86a0-5dd73100b5ae									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575076947	StillImage	image/jpeg	http://data.huh.harvard.edu/9f8ceaa4-a6ec-4576-991d-fd7a7856479e/image	http://data.huh.harvard.edu/9f8ceaa4-a6ec-4576-991d-fd7a7856479e									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575076647	StillImage	image/jpeg	http://data.huh.harvard.edu/9e62ace8-50a9-447a-840e-87ee1211be07/image	http://data.huh.harvard.edu/9e62ace8-50a9-447a-840e-87ee1211be07									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575075955	StillImage	image/jpeg	http://data.huh.harvard.edu/9c605125-f960-4654-9a9b-7a3a6901def3/image	http://data.huh.harvard.edu/9c605125-f960-4654-9a9b-7a3a6901def3									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575074968	StillImage	image/jpeg	http://data.huh.harvard.edu/996aa685-0db4-4cf0-8281-317a6bd54b40/image	http://data.huh.harvard.edu/996aa685-0db4-4cf0-8281-317a6bd54b40									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575074064	StillImage	image/jpeg	http://data.huh.harvard.edu/964620b1-0d21-4b2e-bc79-9291ff2411f7/image	http://data.huh.harvard.edu/964620b1-0d21-4b2e-bc79-9291ff2411f7									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575073378	StillImage	image/jpeg	http://data.huh.harvard.edu/94c980ed-f7e9-4826-8d42-d9245091f310/image	http://data.huh.harvard.edu/94c980ed-f7e9-4826-8d42-d9245091f310									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575072849	StillImage	image/jpeg	http://data.huh.harvard.edu/93157e8a-fda6-409b-8733-5237da6d2b6f/image	http://data.huh.harvard.edu/93157e8a-fda6-409b-8733-5237da6d2b6f									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
2575072667	StillImage	image/jpeg	http://data.huh.harvard.edu/92626ea7-9ff9-478f-9ce4-8f83ae7423c1/image	http://data.huh.harvard.edu/92626ea7-9ff9-478f-9ce4-8f83ae7423c1									https://huh.harvard.edu/access-digital-reproductions-works-public-domain	President and Fellows of Harvard College
